index,Time,Floor_network_2_temperature,Radiator_network_1_temperature,Ventilation_network_1_temperature,Outside_temperature_average,District_heat_temperature,Domestic_water_network_1_primary_valve,Domestic_water_network_1_temperature,Inside_temperature,CO2_concentration,Energy_consumption,Outside_humidity,Solar_irradiance,Delayed_temperature
12652,2022-01-09 21:00:00+00:00,31.2,50.3,45.9,-7.2,90.3,26.4,58.0,21.5125,454.7916666666667,97.0,92.0,0.9,21.4875
12653,2022-01-09 22:00:00+00:00,30.6,51.1,46.3,-7.3,90.1,26.0,58.0,21.487499999999997,445.375,105.0,92.0,0.3,21.504166666666674
12654,2022-01-09 22:00:00+00:00,30.6,51.1,46.3,-7.3,90.1,26.0,58.0,21.487499999999997,445.375,106.0,92.0,0.3,21.504166666666674
12655,2022-01-09 23:00:00+00:00,31.0,50.0,46.1,-6.8,89.9,26.5,58.0,21.495833333333337,452.875,99.0,92.0,0.9,21.445833333333336
12656,2022-01-09 23:00:00+00:00,31.0,50.0,46.1,-6.8,89.9,26.5,58.0,21.495833333333337,452.875,97.0,92.0,0.9,21.445833333333336
12657,2022-01-10 00:00:00+00:00,30.6,50.9,46.9,-7.5,89.9,27.1,58.0,21.516666666666662,459.0833333333333,103.0,91.0,0.0,21.412499999999998
12658,2022-01-10 00:00:00+00:00,30.6,50.9,46.9,-7.5,89.9,27.1,58.0,21.516666666666662,459.0833333333333,106.0,91.0,0.0,21.412499999999998
12659,2022-01-10 01:00:00+00:00,31.0,51.1,46.1,-7.0,90.0,26.8,58.0,21.520833333333332,444.9583333333333,101.0,90.0,0.9,21.45833333333334
12660,2022-01-10 01:00:00+00:00,31.0,51.1,46.1,-7.0,90.0,26.8,58.0,21.520833333333332,444.9583333333333,99.0,90.0,0.9,21.45833333333334
12661,2022-01-10 02:00:00+00:00,30.8,50.3,45.8,-7.3,89.9,26.5,58.0,21.479166666666668,456.5416666666667,98.0,88.0,0.8,21.48333333333333
12662,2022-01-10 02:00:00+00:00,30.8,50.3,45.8,-7.3,89.9,26.5,58.0,21.479166666666668,456.5416666666667,103.0,88.0,0.8,21.48333333333333
12663,2022-01-10 03:00:00+00:00,31.2,51.8,47.9,-8.9,90.1,27.2,58.0,21.4875,454.9583333333333,101.0,91.0,0.7,21.5625
12664,2022-01-10 03:00:00+00:00,31.2,51.8,47.9,-8.9,90.1,27.2,58.0,21.4875,454.9583333333333,113.0,91.0,0.7,21.5625
12665,2022-01-10 04:00:00+00:00,31.7,52.7,48.1,-9.6,90.4,29.2,58.0,21.504166666666674,459.9583333333333,98.0,92.0,1.1,21.604166666666668
12666,2022-01-10 04:00:00+00:00,31.7,52.7,48.1,-9.6,90.4,29.2,58.0,21.504166666666674,459.9583333333333,117.0,92.0,1.1,21.604166666666668
12667,2022-01-10 05:00:00+00:00,32.2,53.7,50.0,-11.0,92.6,29.1,58.0,21.445833333333336,458.9583333333333,113.0,92.0,-0.3,21.57916666666667
12668,2022-01-10 05:00:00+00:00,32.2,53.7,50.0,-11.0,92.6,29.1,58.0,21.445833333333336,458.9583333333333,122.0,92.0,-0.3,21.57916666666667
12669,2022-01-10 06:00:00+00:00,32.3,53.8,51.2,-12.0,93.8,28.6,58.0,21.412499999999998,466.75,117.0,90.0,-1.3,21.570833333333336
12670,2022-01-10 06:00:00+00:00,32.3,53.8,51.2,-12.0,93.8,28.6,58.0,21.412499999999998,466.75,130.0,90.0,-1.3,21.529166666666665
12671,2022-01-10 07:00:00+00:00,32.5,55.8,51.3,-13.0,95.1,27.9,58.0,21.45833333333334,475.125,122.0,88.0,0.5,21.529166666666665
12672,2022-01-10 07:00:00+00:00,32.5,55.8,51.3,-13.0,95.1,27.9,58.0,21.45833333333334,475.125,132.0,88.0,0.5,21.516666666666666
12673,2022-01-10 08:00:00+00:00,32.6,54.6,51.4,-13.0,95.5,27.3,58.1,21.48333333333333,467.2916666666667,130.0,88.0,5.3,21.516666666666666
12674,2022-01-10 08:00:00+00:00,32.6,54.6,51.4,-13.0,95.5,27.3,58.1,21.48333333333333,467.2916666666667,124.0,88.0,5.3,21.52916666666667
12675,2022-01-10 09:00:00+00:00,32.7,54.9,51.0,-12.0,96.5,27.3,58.1,21.5625,467.7083333333333,126.0,88.0,493.5,21.52916666666667
12676,2022-01-10 09:00:00+00:00,32.7,54.9,51.0,-12.0,96.5,27.3,58.1,21.5625,467.7083333333333,132.0,88.0,493.5,21.5125
12677,2022-01-10 10:00:00+00:00,32.2,53.7,50.2,-11.0,97.4,28.2,57.9,21.604166666666668,463.4583333333333,124.0,85.0,597.0,21.5125
12678,2022-01-10 10:00:00+00:00,32.2,53.7,50.2,-11.0,97.4,28.2,57.9,21.604166666666668,463.4583333333333,121.0,85.0,597.0,21.5125
12679,2022-01-10 11:00:00+00:00,32.2,54.5,50.1,-12.0,97.7,27.8,58.0,21.57916666666667,464.0,126.0,82.0,601.9,21.5125
12680,2022-01-10 11:00:00+00:00,32.2,54.5,50.1,-12.0,97.7,27.8,58.0,21.57916666666667,464.0,122.0,82.0,601.9,21.520833333333332
12681,2022-01-10 12:00:00+00:00,32.1,53.8,50.9,-12.0,96.9,29.0,58.0,21.570833333333336,463.5,121.0,83.0,516.5,21.520833333333332
12682,2022-01-10 13:00:00+00:00,32.3,54.1,50.7,-12.0,96.2,28.8,57.9,21.529166666666665,474.125,122.0,85.0,13.3,21.508333333333336
12683,2022-01-10 13:00:00+00:00,32.3,54.1,50.7,-12.0,96.2,28.8,57.9,21.529166666666665,474.125,127.0,85.0,13.3,21.508333333333336
12684,2022-01-10 14:00:00+00:00,32.7,55.1,51.6,-13.0,95.9,26.4,58.0,21.516666666666666,479.375,121.0,88.0,-2.3,21.495833333333337
12685,2022-01-10 14:00:00+00:00,32.7,55.1,51.6,-13.0,95.9,26.4,58.0,21.516666666666666,479.375,129.0,88.0,-2.3,21.495833333333337
12686,2022-01-10 15:00:00+00:00,32.9,56.4,52.8,-14.0,95.6,25.6,58.0,21.52916666666667,479.25,132.0,87.0,0.4,21.504166666666663
12687,2022-01-10 15:00:00+00:00,32.9,56.4,52.8,-14.0,95.6,25.6,58.0,21.52916666666667,479.25,127.0,87.0,0.4,21.520833333333332
12688,2022-01-10 16:00:00+00:00,33.3,55.9,53.4,-15.0,95.9,26.8,58.0,21.5125,477.0,129.0,87.0,1.5,21.520833333333332
12689,2022-01-10 16:00:00+00:00,33.3,55.9,53.4,-15.0,95.9,26.8,58.0,21.5125,477.0,134.0,87.0,1.5,21.508333333333336
12690,2022-01-10 17:00:00+00:00,33.8,57.4,54.1,-16.0,97.5,26.9,58.0,21.5125,485.5833333333333,132.0,86.0,-0.9,21.508333333333336
12691,2022-01-10 17:00:00+00:00,33.8,57.4,54.1,-16.0,97.5,26.9,58.0,21.5125,485.5833333333333,139.0,86.0,-0.9,21.487499999999997
12692,2022-01-10 18:00:00+00:00,34.0,58.1,55.4,-16.0,98.4,28.4,58.0,21.520833333333332,478.0,134.0,85.0,4.3,21.487499999999997
12693,2022-01-10 18:00:00+00:00,34.0,58.1,55.4,-16.0,98.4,28.4,58.0,21.520833333333332,478.0,147.0,85.0,4.3,21.525000000000006
12694,2022-01-10 19:00:00+00:00,33.7,58.0,55.7,-17.0,99.5,27.9,58.0,21.508333333333336,479.8333333333333,148.0,85.0,3.0,21.525000000000006
12695,2022-01-10 19:00:00+00:00,33.7,58.0,55.7,-17.0,99.5,27.9,58.0,21.508333333333336,479.8333333333333,139.0,85.0,3.0,21.525000000000006
12696,2022-01-10 20:00:00+00:00,34.5,58.7,55.6,-17.0,101.0,25.8,57.9,21.495833333333337,470.0416666666667,146.0,84.0,2.5,21.525000000000006
12697,2022-01-10 20:00:00+00:00,34.5,58.7,55.6,-17.0,101.0,25.8,57.9,21.495833333333337,470.0416666666667,147.0,84.0,2.5,21.5125
12698,2022-01-10 21:00:00+00:00,34.3,59.3,56.7,-18.0,101.0,27.9,58.0,21.504166666666663,472.375,148.0,84.0,1.3,21.48333333333333
12699,2022-01-10 22:00:00+00:00,33.9,58.7,56.7,-18.0,99.9,28.8,58.1,21.520833333333332,467.5,146.0,83.0,1.8,21.48333333333333
12700,2022-01-10 22:00:00+00:00,33.9,58.7,56.7,-18.0,99.9,28.8,58.1,21.520833333333332,467.5,154.0,83.0,1.8,21.462499999999995
12701,2022-01-10 23:00:00+00:00,34.7,59.9,56.8,-19.0,91.0,30.0,57.9,21.508333333333336,467.5416666666667,148.0,83.0,2.1,21.462499999999995
12702,2022-01-10 23:00:00+00:00,34.7,59.9,56.8,-19.0,91.0,30.0,57.9,21.508333333333336,467.5416666666667,147.0,83.0,2.1,21.48333333333333
12703,2022-01-11 00:00:00+00:00,34.7,58.9,58.0,-19.0,89.4,29.3,58.0,21.487499999999997,468.6666666666667,154.0,83.0,4.5,21.48333333333333
12704,2022-01-11 00:00:00+00:00,34.7,58.9,58.0,-19.0,89.4,29.3,58.0,21.487499999999997,468.6666666666667,153.0,83.0,4.5,21.458333333333332
12705,2022-01-11 01:00:00+00:00,35.4,60.9,58.4,-19.0,94.1,28.5,58.0,21.525000000000006,464.0416666666667,147.0,83.0,3.2,21.458333333333332
12706,2022-01-11 01:00:00+00:00,35.4,60.9,58.4,-19.0,94.1,28.5,58.0,21.525000000000006,464.0416666666667,163.0,83.0,3.2,21.429166666666664
12707,2022-01-11 02:00:00+00:00,35.1,60.1,58.1,-20.0,101.0,25.4,58.0,21.525000000000006,465.5833333333333,159.0,82.0,3.3,21.429166666666664
12708,2022-01-11 02:00:00+00:00,35.1,60.1,58.1,-20.0,101.0,25.4,58.0,21.525000000000006,465.5833333333333,153.0,82.0,3.3,21.44583333333333
12709,2022-01-11 03:00:00+00:00,34.8,61.1,58.8,-20.0,99.2,26.5,57.9,21.5125,457.7916666666667,163.0,82.0,1.5,21.44583333333333
12710,2022-01-11 04:00:00+00:00,35.0,61.4,59.3,-21.0,93.3,28.5,58.0,21.48333333333333,479.25,159.0,82.0,3.1,21.454166666666666
12711,2022-01-11 04:00:00+00:00,35.0,61.4,59.3,-21.0,93.3,28.5,58.0,21.48333333333333,479.25,173.0,82.0,3.1,21.454166666666666
12712,2022-01-11 05:00:00+00:00,35.2,61.2,59.4,-21.0,95.3,28.1,58.0,21.462499999999995,473.9583333333333,163.0,82.0,5.8,21.437499999999996
12713,2022-01-11 05:00:00+00:00,35.2,61.2,59.4,-21.0,95.3,28.1,58.0,21.462499999999995,473.9583333333333,176.0,82.0,5.8,21.437499999999996
12714,2022-01-11 06:00:00+00:00,35.0,60.7,58.7,-20.0,96.7,27.5,58.1,21.48333333333333,462.6666666666667,176.0,83.0,6.4,21.47083333333333
12715,2022-01-11 06:00:00+00:00,35.0,60.7,58.7,-20.0,96.7,27.5,58.1,21.48333333333333,462.6666666666667,173.0,83.0,6.4,21.47083333333333
12716,2022-01-11 07:00:00+00:00,34.7,60.6,58.2,-19.0,99.6,27.1,58.0,21.458333333333332,467.0416666666667,164.0,83.0,5.7,21.458333333333332
12717,2022-01-11 07:00:00+00:00,34.7,60.6,58.2,-19.0,99.6,27.1,58.0,21.458333333333332,467.0416666666667,176.0,83.0,5.7,21.458333333333332
12718,2022-01-11 08:00:00+00:00,34.6,58.9,56.5,-18.0,101.0,27.9,58.0,21.429166666666664,474.8333333333333,157.0,85.0,3.9,21.433333333333326
12719,2022-01-11 08:00:00+00:00,34.6,58.9,56.5,-18.0,101.0,27.9,58.0,21.429166666666664,474.8333333333333,176.0,85.0,3.9,21.433333333333326
12720,2022-01-11 09:00:00+00:00,33.5,57.5,54.9,-16.0,101.0,27.7,58.0,21.44583333333333,471.2916666666667,164.0,85.0,3.6,21.42083333333333
12721,2022-01-11 09:00:00+00:00,33.5,57.5,54.9,-16.0,101.0,27.7,58.0,21.44583333333333,471.2916666666667,150.0,85.0,3.6,21.42083333333333
12722,2022-01-11 10:00:00+00:00,33.2,57.1,52.9,-14.0,98.4,27.7,57.9,21.454166666666666,462.0416666666667,157.0,87.0,470.7,21.495833333333326
12723,2022-01-11 10:00:00+00:00,33.2,57.1,52.9,-14.0,98.4,27.7,57.9,21.454166666666666,462.0416666666667,141.0,87.0,470.7,21.495833333333326
12724,2022-01-11 11:00:00+00:00,32.8,54.6,51.4,-12.0,98.5,27.7,58.1,21.437499999999996,463.75,132.0,89.0,1.6,21.474999999999998
12725,2022-01-11 11:00:00+00:00,32.8,54.6,51.4,-12.0,98.5,27.7,58.1,21.437499999999996,463.75,150.0,89.0,1.6,21.474999999999998
12726,2022-01-11 12:00:00+00:00,31.8,53.4,49.6,-10.0,98.5,27.0,58.1,21.47083333333333,468.75,124.0,91.0,0.8,21.48333333333333
12727,2022-01-11 12:00:00+00:00,31.8,53.4,49.6,-10.0,98.5,27.0,58.1,21.47083333333333,468.75,141.0,91.0,0.8,21.48333333333333
12728,2022-01-11 13:00:00+00:00,30.9,51.3,47.7,-8.8,96.0,27.5,58.0,21.458333333333332,465.7916666666667,132.0,92.0,0.1,21.5
12729,2022-01-11 13:00:00+00:00,30.9,51.3,47.7,-8.8,96.0,27.5,58.0,21.458333333333332,465.7916666666667,108.0,92.0,0.1,21.5
12730,2022-01-11 14:00:00+00:00,31.4,51.2,46.3,-7.7,94.1,27.9,58.0,21.433333333333326,461.9583333333333,107.0,92.0,0.9,21.5
12731,2022-01-11 14:00:00+00:00,31.4,51.2,46.3,-7.7,94.1,27.9,58.0,21.433333333333326,461.9583333333333,124.0,92.0,0.9,21.491666666666664
12732,2022-01-11 15:00:00+00:00,30.9,52.5,49.6,-7.4,92.9,28.7,58.6,21.42083333333333,415.7333333333333,108.0,91.0,1.3,21.491666666666664
12733,2022-01-11 15:00:00+00:00,30.9,52.5,49.6,-7.4,92.9,28.7,58.6,21.42083333333333,415.7333333333333,102.0,91.0,1.3,21.491666666666664
12734,2022-01-11 16:00:00+00:00,30.7,50.8,46.0,-6.8,92.5,26.5,58.1,21.495833333333326,461.6666666666667,107.0,91.0,2.2,21.491666666666664
12735,2022-01-11 16:00:00+00:00,30.7,50.8,46.0,-6.8,92.5,26.5,58.1,21.495833333333326,461.6666666666667,100.0,91.0,2.2,21.5125
12736,2022-01-11 17:00:00+00:00,30.5,49.7,45.2,-6.5,91.9,27.2,58.0,21.474999999999998,457.875,96.0,90.0,1.8,21.5125
12737,2022-01-11 17:00:00+00:00,30.5,49.7,45.2,-6.5,91.9,27.2,58.0,21.474999999999998,457.875,102.0,90.0,1.8,21.495833333333334
12738,2022-01-11 18:00:00+00:00,30.8,50.1,46.1,-6.4,91.8,26.8,58.1,21.48333333333333,461.7083333333333,101.0,91.0,1.1,21.495833333333334
12739,2022-01-11 18:00:00+00:00,30.8,50.1,46.1,-6.4,91.8,26.8,58.1,21.48333333333333,461.7083333333333,100.0,91.0,1.1,21.508333333333336
12740,2022-01-11 19:00:00+00:00,30.3,50.3,44.4,-5.9,90.6,27.7,57.9,21.5,457.2916666666667,96.0,92.0,1.6,21.508333333333336
12741,2022-01-11 20:00:00+00:00,30.4,48.9,45.2,-5.6,88.4,25.2,58.0,21.5,447.0833333333333,101.0,92.0,0.9,21.495833333333326
12742,2022-01-11 20:00:00+00:00,30.4,48.9,45.2,-5.6,88.4,25.2,58.0,21.5,447.0833333333333,96.0,92.0,0.9,21.495833333333326
12743,2022-01-11 21:00:00+00:00,30.1,49.0,43.9,-5.0,89.8,26.7,57.9,21.491666666666664,454.9166666666667,96.0,93.0,0.7,21.520833333333332
12744,2022-01-11 21:00:00+00:00,30.1,49.0,43.9,-5.0,89.8,26.7,57.9,21.491666666666664,454.9166666666667,87.0,93.0,0.7,21.520833333333332
12745,2022-01-11 22:00:00+00:00,29.9,48.8,43.4,-4.3,90.0,29.2,57.9,21.491666666666664,452.9166666666667,96.0,92.0,1.2,21.475000000000005
12746,2022-01-11 22:00:00+00:00,29.9,48.8,43.4,-4.3,90.0,29.2,57.9,21.491666666666664,452.9166666666667,93.0,92.0,1.2,21.475000000000005
12747,2022-01-11 23:00:00+00:00,29.2,48.0,43.0,-3.7,89.4,28.2,58.0,21.5125,447.8333333333333,87.0,93.0,1.7,21.420833333333334
12748,2022-01-11 23:00:00+00:00,29.2,48.0,43.0,-3.7,89.4,28.2,58.0,21.5125,447.8333333333333,81.0,93.0,1.7,21.420833333333334
12749,2022-01-12 00:00:00+00:00,30.0,47.5,42.6,-3.3,88.4,28.0,58.0,21.495833333333334,451.6666666666667,93.0,93.0,1.5,21.42916666666667
12750,2022-01-12 00:00:00+00:00,30.0,47.5,42.6,-3.3,88.4,28.0,58.0,21.495833333333334,451.6666666666667,88.0,93.0,1.5,21.42916666666667
12751,2022-01-12 01:00:00+00:00,29.2,47.7,42.2,-2.9,87.2,28.0,58.0,21.508333333333336,454.9583333333333,80.0,94.0,1.0,21.479166666666668
12752,2022-01-12 01:00:00+00:00,29.2,47.7,42.2,-2.9,87.2,28.0,58.0,21.508333333333336,454.9583333333333,81.0,94.0,1.0,21.479166666666668
12753,2022-01-12 02:00:00+00:00,29.6,46.9,41.8,-2.8,86.5,28.6,58.0,21.495833333333326,452.6666666666667,85.0,93.0,0.8,21.512500000000003
12754,2022-01-12 02:00:00+00:00,29.6,46.9,41.8,-2.8,86.5,28.6,58.0,21.495833333333326,452.6666666666667,88.0,93.0,0.8,21.512500000000003
12755,2022-01-12 03:00:00+00:00,29.2,47.3,41.6,-2.5,85.9,28.3,57.9,21.520833333333332,458.6666666666667,80.0,94.0,1.1,21.520833333333332
12756,2022-01-12 03:00:00+00:00,29.2,47.3,41.6,-2.5,85.9,28.3,57.9,21.520833333333332,458.6666666666667,82.0,94.0,1.1,21.520833333333332
12757,2022-01-12 04:00:00+00:00,29.2,46.7,41.1,-2.1,85.3,28.0,58.1,21.475000000000005,455.2916666666667,85.0,93.0,1.6,21.50833333333333
12758,2022-01-12 04:00:00+00:00,29.2,46.7,41.1,-2.1,85.3,28.0,58.1,21.475000000000005,455.2916666666667,80.0,93.0,1.6,21.50833333333333
12759,2022-01-12 05:00:00+00:00,29.0,46.5,41.0,-1.6,86.1,27.0,58.0,21.420833333333334,462.5416666666667,81.0,94.0,1.4,21.520833333333332
12760,2022-01-12 05:00:00+00:00,29.0,46.5,41.0,-1.6,86.1,27.0,58.0,21.420833333333334,462.5416666666667,82.0,94.0,1.4,21.520833333333332
12761,2022-01-12 06:00:00+00:00,28.8,45.4,40.7,-0.9,86.7,28.8,58.0,21.42916666666667,458.125,80.0,94.0,1.2,21.520833333333332
12762,2022-01-12 06:00:00+00:00,28.8,45.4,40.7,-0.9,86.7,28.8,58.0,21.42916666666667,458.125,77.0,94.0,1.2,21.533333333333335
12763,2022-01-12 07:00:00+00:00,28.1,45.7,39.7,-0.31,86.2,26.4,58.0,21.479166666666668,463.5833333333333,81.0,95.0,0.9,21.533333333333335
12764,2022-01-12 07:00:00+00:00,28.1,45.7,39.7,-0.31,86.2,26.4,58.0,21.479166666666668,463.5833333333333,73.0,95.0,0.9,21.508333333333336
12765,2022-01-12 08:00:00+00:00,28.7,45.2,38.9,-0.015,84.7,28.5,58.0,21.512500000000003,458.5833333333333,77.0,96.0,1.2,21.508333333333336
12766,2022-01-12 08:00:00+00:00,28.7,45.2,38.9,-0.015,84.7,28.5,58.0,21.512500000000003,458.5833333333333,74.0,96.0,1.2,21.500000000000004
12767,2022-01-12 09:00:00+00:00,28.1,44.2,38.5,0.326,83.6,27.7,58.1,21.520833333333332,455.2083333333333,73.0,97.0,1.0,21.500000000000004
12768,2022-01-12 09:00:00+00:00,28.1,44.2,38.5,0.326,83.6,27.7,58.1,21.520833333333332,455.2083333333333,70.0,97.0,1.0,21.508333333333336
12769,2022-01-12 10:00:00+00:00,28.5,44.3,39.7,0.739,82.8,27.0,58.1,21.50833333333333,452.7083333333333,72.0,96.0,1.1,21.504166666666666
12770,2022-01-12 10:00:00+00:00,28.5,44.3,39.7,0.739,82.8,27.0,58.1,21.50833333333333,452.7083333333333,74.0,96.0,1.1,21.504166666666666
12771,2022-01-12 11:00:00+00:00,28.0,43.9,37.7,1.01,82.2,28.4,58.0,21.520833333333332,456.125,69.0,95.0,1.5,21.512500000000003
12772,2022-01-12 11:00:00+00:00,28.0,43.9,37.7,1.01,82.2,28.4,58.0,21.520833333333332,456.125,70.0,95.0,1.5,21.47083333333333
12773,2022-01-12 12:00:00+00:00,28.1,43.4,38.9,1.02,81.0,29.0,58.0,21.520833333333332,450.0833333333333,72.0,96.0,1.1,21.47083333333333
12774,2022-01-12 13:00:00+00:00,28.4,44.0,38.6,0.795,81.8,28.8,58.1,21.533333333333335,454.125,69.0,96.0,0.1,21.491666666666664
12775,2022-01-12 13:00:00+00:00,28.4,44.0,38.6,0.795,81.8,28.8,58.1,21.533333333333335,454.125,70.0,96.0,0.1,21.491666666666664
12776,2022-01-12 14:00:00+00:00,28.0,44.6,38.6,0.921,81.8,29.1,58.0,21.508333333333336,450.6666666666667,72.0,93.0,0.4,21.491666666666664
12777,2022-01-12 14:00:00+00:00,28.0,44.6,38.6,0.921,81.8,29.1,58.0,21.508333333333336,450.6666666666667,70.0,93.0,0.4,21.504166666666666
12778,2022-01-12 15:00:00+00:00,28.2,43.3,38.0,0.975,81.5,28.5,58.0,21.500000000000004,456.4583333333333,67.0,89.0,1.2,21.504166666666666
12779,2022-01-12 15:00:00+00:00,28.2,43.3,38.0,0.975,81.5,28.5,58.0,21.500000000000004,456.4583333333333,70.0,89.0,1.2,21.495833333333334
12780,2022-01-12 16:00:00+00:00,28.1,44.6,38.8,0.717,82.0,27.9,58.0,21.508333333333336,446.3333333333333,70.0,92.0,0.9,21.495833333333334
12781,2022-01-12 17:00:00+00:00,28.7,44.1,38.9,0.465,82.0,28.1,58.0,21.504166666666666,441.8333333333333,67.0,94.0,0.4,21.512500000000003
12782,2022-01-12 17:00:00+00:00,28.7,44.1,38.9,0.465,82.0,28.1,58.0,21.504166666666666,441.8333333333333,73.0,94.0,0.4,21.512500000000003
12783,2022-01-12 18:00:00+00:00,28.3,45.3,39.3,0.194,81.7,28.0,57.9,21.512500000000003,447.125,70.0,95.0,1.0,21.479166666666668
12784,2022-01-12 19:00:00+00:00,28.3,44.2,39.1,0.169,81.9,30.0,58.0,21.47083333333333,448.4166666666667,70.0,96.0,1.1,21.479166666666668
12785,2022-01-12 19:00:00+00:00,28.3,44.2,39.1,0.169,81.9,30.0,58.0,21.47083333333333,448.4166666666667,73.0,96.0,1.1,21.508333333333336
12786,2022-01-12 20:00:00+00:00,28.3,44.8,38.8,0.563,81.9,29.2,58.0,21.491666666666664,442.5833333333333,70.0,96.0,1.3,21.508333333333336
12787,2022-01-12 21:00:00+00:00,28.2,43.9,38.9,0.636,81.8,29.1,58.0,21.491666666666664,445.7916666666667,68.0,97.0,1.7,21.512500000000003
12788,2022-01-12 21:00:00+00:00,28.2,43.9,38.9,0.636,81.8,29.1,58.0,21.491666666666664,445.7916666666667,70.0,97.0,1.7,21.512500000000003
12789,2022-01-12 22:00:00+00:00,28.2,43.8,38.1,1.3,82.0,28.5,57.9,21.504166666666666,440.4166666666667,63.0,95.0,0.8,21.483333333333334
12790,2022-01-12 22:00:00+00:00,28.2,43.8,38.1,1.3,82.0,28.5,57.9,21.504166666666666,440.4166666666667,70.0,95.0,0.8,21.483333333333334
12791,2022-01-12 23:00:00+00:00,27.7,42.6,37.7,1.62,81.8,28.9,58.0,21.495833333333334,442.75,68.0,95.0,1.1,21.44583333333333
12792,2022-01-12 23:00:00+00:00,27.7,42.6,37.7,1.62,81.8,28.9,58.0,21.495833333333334,442.75,65.0,95.0,1.1,21.44583333333333
12793,2022-01-13 00:00:00+00:00,28.1,43.0,37.4,1.92,80.8,26.9,58.0,21.512500000000003,442.2916666666667,62.0,94.0,2.1,21.46666666666667
12794,2022-01-13 00:00:00+00:00,28.1,43.0,37.4,1.92,80.8,26.9,58.0,21.512500000000003,442.2916666666667,63.0,94.0,2.1,21.46666666666667
12795,2022-01-13 01:00:00+00:00,27.5,42.1,37.4,2.16,80.8,28.3,58.0,21.479166666666668,441.1666666666667,59.0,92.0,0.4,21.5
12796,2022-01-13 01:00:00+00:00,27.5,42.1,37.4,2.16,80.8,28.3,58.0,21.479166666666668,441.1666666666667,65.0,92.0,0.4,21.5
12797,2022-01-13 02:00:00+00:00,27.6,42.0,37.2,2.24,79.8,27.5,58.0,21.508333333333336,442.2083333333333,61.0,89.0,0.3,21.537499999999998
12798,2022-01-13 02:00:00+00:00,27.6,42.0,37.2,2.24,79.8,27.5,58.0,21.508333333333336,442.2083333333333,62.0,89.0,0.3,21.537499999999998
12799,2022-01-13 03:00:00+00:00,28.0,42.5,36.6,2.52,79.8,29.1,58.0,21.512500000000003,436.8333333333333,57.0,90.0,0.6,21.620833333333334
12800,2022-01-13 03:00:00+00:00,28.0,42.5,36.6,2.52,79.8,29.1,58.0,21.512500000000003,436.8333333333333,59.0,90.0,0.6,21.620833333333334
12801,2022-01-13 04:00:00+00:00,27.3,41.7,36.6,2.6,78.9,28.5,58.0,21.483333333333334,446.875,61.0,88.0,-0.3,21.67916666666667
12802,2022-01-13 04:00:00+00:00,27.3,41.7,36.6,2.6,78.9,28.5,58.0,21.483333333333334,446.875,56.0,88.0,-0.3,21.67916666666667
12803,2022-01-13 05:00:00+00:00,27.7,41.2,37.0,2.89,78.6,30.2,58.0,21.44583333333333,447.6666666666667,58.0,89.0,1.0,21.625
12804,2022-01-13 05:00:00+00:00,27.7,41.2,37.0,2.89,78.6,30.2,58.0,21.44583333333333,447.6666666666667,57.0,89.0,1.0,21.625
12805,2022-01-13 06:00:00+00:00,27.2,41.5,36.4,3.21,79.1,29.0,58.0,21.46666666666667,453.75,54.0,83.0,1.0,21.55
12806,2022-01-13 06:00:00+00:00,27.2,41.5,36.4,3.21,79.1,29.0,58.0,21.46666666666667,453.75,56.0,83.0,1.0,21.55
12807,2022-01-13 07:00:00+00:00,27.6,40.4,36.2,3.35,79.5,30.9,57.8,21.5,463.9583333333333,54.0,85.0,-0.9,21.516666666666666
12808,2022-01-13 07:00:00+00:00,27.6,40.4,36.2,3.35,79.5,30.9,57.8,21.5,463.9583333333333,58.0,85.0,-0.9,21.516666666666666
12809,2022-01-13 08:00:00+00:00,26.9,41.1,35.8,3.61,79.4,29.2,57.9,21.537499999999998,454.375,51.0,82.0,-1.4,21.495833333333334
12810,2022-01-13 08:00:00+00:00,26.9,41.1,35.8,3.61,79.4,29.2,57.9,21.537499999999998,454.375,54.0,82.0,-1.4,21.495833333333334
12811,2022-01-13 09:00:00+00:00,27.4,39.9,35.0,4.26,76.9,26.4,58.1,21.620833333333334,456.7083333333333,48.0,84.0,427.7,21.49166666666667
12812,2022-01-13 09:00:00+00:00,27.4,39.9,35.0,4.26,76.9,26.4,58.1,21.620833333333334,456.7083333333333,54.0,84.0,427.7,21.49166666666667
12813,2022-01-13 10:00:00+00:00,26.7,38.7,35.0,4.67,77.0,29.1,57.9,21.67916666666667,448.7916666666667,48.0,83.0,168.9,21.491666666666664
12814,2022-01-13 10:00:00+00:00,26.7,38.7,35.0,4.67,77.0,29.1,57.9,21.67916666666667,448.7916666666667,51.0,83.0,168.9,21.491666666666664
12815,2022-01-13 11:00:00+00:00,26.8,35.4,34.8,4.93,76.5,28.9,58.0,21.625,455.4583333333333,48.0,82.0,15.1,21.49166666666667
12816,2022-01-13 11:00:00+00:00,26.8,35.4,34.8,4.93,76.5,28.9,58.0,21.625,455.4583333333333,42.0,82.0,15.1,21.49166666666667
12817,2022-01-13 12:00:00+00:00,26.9,36.1,34.5,4.84,76.4,28.1,57.9,21.55,452.1666666666667,48.0,82.0,-0.6,21.474999999999998
12818,2022-01-13 12:00:00+00:00,26.9,36.1,34.5,4.84,76.4,28.1,57.9,21.55,452.1666666666667,46.0,82.0,-0.6,21.474999999999998
