timestamp,District_heat_temperature,Domestic_water_network_1_temperature,Ventilation_network_1_temperature,Ventilation_network_1_primary_valve,Ventilation_network_1_secondary_valve,Radiator_network_1_temperature,Radiator_network_1_primary_valve,Radiator_network_1_secondary_valve,Radiator_network_2_temperature,Radiator_network_2_primary_valve,Radiator_network_2_secondary_valve,Energy_consumption,Outside_temperature_average,Inside_temperature,CO2_concentration,avg_humidity,Outside_humidity,Solar_irradiance
2021-01-04 19:00:00+00:00,81.51414893048195,0.0,55.937490538200606,86.65270980749227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,-5.4,21.046666666666663,,16.826666666666668,96.0,-0.7
2021-01-04 20:00:00+00:00,82.41889534974526,0.0,55.88199980079815,85.47218280826613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,-5.5,21.033333333333335,,16.545,96.0,-0.6
2021-01-04 21:00:00+00:00,83.00317335523698,0.0,56.27805168958846,86.17079119291662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,-5.4,21.021666666666665,,16.061666666666667,96.0,-0.8
2021-01-04 22:00:00+00:00,83.19999694824219,0.0,56.74420892723301,86.6698177696903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,-5.8,20.983333333333334,,15.373333333333335,95.0,-0.8
2021-01-04 23:00:00+00:00,83.35983764399452,0.0,57.18483720718816,86.90634181238401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,-6.4,20.968333333333334,,15.021666666666667,95.0,-0.7
2021-01-05 00:00:00+00:00,83.61100274874126,0.0,57.19609868026169,85.22298073366287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,-7.0,20.926666666666666,,14.85,95.0,-0.7
2021-01-05 01:00:00+00:00,83.69436760671412,0.0,57.30126396469424,85.61427749051248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-7.3,20.923333333333336,,14.811666666666667,94.0,-0.7
2021-01-05 02:00:00+00:00,83.82830083320849,0.0,57.40906849556928,86.96860629977644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-7.5,20.91,,14.854999999999999,94.0,-1.1
2021-01-05 03:00:00+00:00,83.88333502556374,0.0,57.69556527131469,87.15679279841547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,-7.4,20.900000000000002,,14.666666666666666,94.0,-0.8
2021-01-05 04:00:00+00:00,83.55800493769397,0.0,57.81199368615818,88.51943179123053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,-7.7,20.91,,14.433333333333335,94.0,-1.0
2021-01-05 05:00:00+00:00,83.51549792059971,0.0,57.88957185938548,87.55224211706498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,-7.8,20.933333333333334,,14.566666666666668,94.0,-0.9
2021-01-05 06:00:00+00:00,83.5211683078725,0.0,57.87396595815751,87.19187080425606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,-7.7,21.036666666666665,,15.030000000000001,94.0,-1.1
2021-01-05 07:00:00+00:00,83.61801970563222,0.0,57.978092336555136,86.91627125499106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,-7.8,21.083333333333332,,15.081666666666669,94.0,-0.7
2021-01-05 08:00:00+00:00,84.16712811138848,0.0,58.2407400779974,86.60161194543461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,-8.0,21.106666666666666,,15.059999999999997,94.0,8.3
2021-01-05 09:00:00+00:00,83.86568776286957,0.0,57.93244759692448,86.50591506699783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,-8.0,21.168333333333333,,15.520000000000001,93.0,18.4
2021-01-05 10:00:00+00:00,83.37017767710353,0.0,57.75148906522968,87.49075202463902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,-8.1,21.211666666666666,,16.12,94.0,39.5
2021-01-05 11:00:00+00:00,83.40081393586367,0.0,57.464185112664,86.66546124315227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,-7.9,21.23,,15.894999999999998,94.0,34.8
2021-01-05 12:00:00+00:00,83.96031754253333,0.0,57.33730723542699,86.2058946115102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,-7.3,21.27,,15.76,94.0,23.5
2021-01-05 13:00:00+00:00,84.15382659826462,0.0,57.26592276722045,86.4659652583813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,-7.1,21.35166666666667,,15.991666666666665,95.0,8.3
2021-01-05 14:00:00+00:00,84.1961342484492,0.0,57.496206006158985,86.00237784645557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,-6.9,21.235,,15.023333333333333,95.0,-0.8
2021-01-05 15:00:00+00:00,84.01237759437063,0.0,57.11953929824352,85.6939089543428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,-6.8,21.166666666666668,,14.888333333333334,95.0,-1.1
2021-01-05 16:00:00+00:00,83.80567860927032,0.0,57.03968807878813,85.65863707791587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,-6.5,21.166666666666668,,15.0,95.0,-1.3
2021-01-05 17:00:00+00:00,83.6845050620968,0.0,56.8709883318852,85.36160934624768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,-6.4,21.154999999999998,,15.0,95.0,-1.3
2021-01-05 18:00:00+00:00,83.5223105511005,0.0,56.829621572465264,84.92626518568382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,-6.4,21.12666666666667,,15.0,95.0,-1.2
2021-01-05 19:00:00+00:00,83.47336853575219,0.0,56.8910571653621,86.11205196570657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,-6.3,21.12,,15.0,95.0,-1.3
2021-01-05 20:00:00+00:00,83.76246920482606,0.0,56.66219409617739,84.91145844032468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-6.2,21.125,,15.0,95.0,-1.0
2021-01-05 21:00:00+00:00,83.86287672140234,0.0,56.67783949301885,85.00304409808152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-6.3,21.093333333333334,,15.0,95.0,-1.2
2021-01-05 22:00:00+00:00,83.70329792308367,0.0,56.78882630692988,85.4385953302459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,-6.3,21.086666666666666,,15.081666666666669,95.0,-1.1
2021-01-05 23:00:00+00:00,83.79231763039384,0.0,56.77009888045474,84.86883947705894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,-6.2,21.075,,15.001666666666665,95.0,-1.0
