timestamp,District_heat_temperature,Domestic_water_network_1_temperature,Radiator_network_1_temperature,Radiator_network_1_primary_valve,Ventilation_network_1_temperature,Ventilation_network_1_primary_valve,Ventilation_network_1_secondary_valve,control_on,control_off,Energy_consumption,Inside_temperature,CO2_concentration,avg_pressure_difference,Outside_temperature_average,Outside_humidity,Solar_irradiance,Radiator_network_1_temperature_setpoint
2022-01-05 03:00:00+00:00,81.30022113,58.04166746,44.29924773,2.099999905,37.48572709,9.151968071,0,42.53906837,47.82356708,26,22.20818182,430.53,3.667142857,-0.8,97,-1.1,42.53906837
2022-01-05 04:00:00+00:00,81.97531164,57.97478163,43.98409347,2.099999905,37.08655758,27.58424171,0,42.51425567,47.47276163,27,21.86636364,436.9033333,-0.682857143,-0.7,97,-0.7,42.51425567
2022-01-05 05:00:00+00:00,83.67518881,57.9962005,44.18272356,2.099999905,37.32584752,30.73806151,0,44.61305193,45.32798789,27,21.56,442.1933333,-0.31,-0.9,96,-1,44.61305193
2022-01-05 06:00:00+00:00,84.17478311,58.04588461,44.04168461,2.099999905,37.37561788,30.89650554,0,45.67179326,44.32853234,39,21.49363636,440.8133333,-0.44,-1.3,97,-1.1,45.67179326
2022-01-05 07:00:00+00:00,83.97497026,57.97503153,44.15989129,2.099999905,37.5998446,32.24211307,0,46.00646755,44.16044983,42,21.44545455,437.5966667,-0.42,-1.5,96,-0.8,46.00646755
2022-01-05 08:00:00+00:00,83.93332096,58.17476,44.30561563,2.099999905,37.61665121,32.43290349,0,46.23883105,43.97556018,42,21.43181818,437.99,-0.677142857,-1.5,95,4.6,46.23883105
2022-01-05 09:00:00+00:00,83.77498877,57.96457341,43.87723056,2.099999905,37.40869697,31.48820015,0,46.28068779,43.7231399,44,21.40090909,438.14,-0.733333333,-1.3,96,29.1,46.28068779
2022-01-05 10:00:00+00:00,83.77502274,57.82623253,43.66539255,2.099999905,36.68262753,30.557808,0,46.27088615,43.17418157,43,21.37090909,438.3633333,-0.176666667,-1.1,94,32.7,46.27088615
2022-01-05 11:00:00+00:00,83.85000151,58.15363792,43.66727596,2.099999905,36.62546887,31.26651186,0,46.35280315,43.01399561,43,21.34909091,438.5666667,0.168333333,-1,94,17.8,46.35280315
2022-01-05 12:00:00+00:00,83.93311304,57.86620444,43.8656386,2.099999905,36.95020467,31.89559731,0,46.54554395,43.14889225,42,21.34090909,438.1933333,-0.382,-1.3,93,39.3,46.54554395
2022-01-05 13:00:00+00:00,83.75854644,58.17396409,43.88506546,2.099999905,37.27483187,32.62520731,0,46.59536993,43.31075764,43,21.35090909,436.4866667,-0.905,-1.4,95,7.2,46.59536993
2022-01-05 14:00:00+00:00,83.8998184,57.79782548,44.51457942,2.099999905,37.63335661,33.15005953,0,46.66386435,43.56201118,43,21.34454545,441.52,-0.51,-1.7,96,-0.3,46.66386435
2022-01-05 15:00:00+00:00,84.00019304,57.72046885,44.30227015,2.099999905,37.87564904,33.46181138,0,46.78220977,43.65461044,44,21.33727273,440.9766667,-0.498333333,-1.8,96,-0.8,46.78220977
2022-01-05 16:00:00+00:00,83.87435736,58.25731727,44.66708484,2.099999905,38.27628072,30.83794612,0,46.75830384,43.75558033,45,21.35818182,443.5066667,-0.497142857,-1.8,96,-0.8,46.75830384
2022-01-05 17:00:00+00:00,82.85868802,58.23940812,44.2820882,2.099999905,38.03105772,8.923332542,0,46.33047063,44.3116897,44,21.72181818,443.96,4.032857143,-1.9,96,-1.1,46.33047063
2022-01-05 18:00:00+00:00,81.52516706,58.01583229,44.71522154,2.099999905,38.5745575,8.344686807,0,44.59489741,46.08886201,43,21.93909091,440.8233333,4.347142857,-1.8,96,-1.1,44.59489741
2022-01-05 19:00:00+00:00,80.9333289,57.98186007,44.66021251,2.099999905,38.01770976,9.188672242,0,43.73499795,46.79633086,28,21.98363636,444.0133333,3.925714286,-2.1,97,-1,43.73499795
2022-01-05 20:00:00+00:00,81.01666775,58.30709202,44.50749072,2.099999905,38.14790266,9.116726796,0,43.49185956,47.14784039,27,22.06181818,447.9933333,4.181428571,-2.1,98,-1.2,43.49185956
2022-01-05 21:00:00+00:00,81.06666411,57.92062543,44.66833649,2.099999905,38.41833285,8.759347919,0,43.19673624,47.60475229,28,22.11363636,445.05,4.532857143,-2,98,-1.1,43.19673624
2022-01-05 22:00:00+00:00,81.18353873,57.82500279,45.34894836,2.099999905,39.37540338,11.89448036,0,43.10742314,48.44797401,27,22.17454545,444.71,3.52,-2.1,96,-0.9,43.10742314
2022-01-05 23:00:00+00:00,81.76644037,57.99167109,46.37683019,2.099999905,41.62012042,19.15986139,0,43.32718852,49.8943753,28,22.19363636,445.9366667,3.657142857,-3.7,90,-1.2,43.32718852
2022-01-06 00:00:00+00:00,82.29999106,57.8664564,47.62105023,2.099999905,43.08918636,19.63175226,0,43.95204017,50.87749032,28,22.445,439.4133333,3.49,-5.7,90,-1,43.95204017
2022-01-06 01:00:00+00:00,82.39146648,58.14583946,47.66206478,2.099999905,43.65851553,19.95104614,0,43.53282883,52.03867692,32,22.63666667,438.98,4.412857143,-6.3,88,-1.4,43.53282883
2022-01-06 02:00:00+00:00,82.4005898,58.10414206,48.25665279,2.099999905,44.08351919,20.84140625,0,44.40691327,51.93278959,31,22.518,441.15,4.77,-6.6,86,-1.1,44.40691327
2022-01-06 03:00:00+00:00,83.28308566,58.20080169,48.89200456,2.099999905,44.96229249,23.80046626,0,44.85864618,52.96389039,32,22.31181818,439.9233333,4.29,-6.9,86,-1.5,44.85864618
2022-01-06 04:00:00+00:00,84.49169873,57.91625914,49.4908155,2.099999905,45.67924311,41.68120262,0,45.67670986,53.3325789,33,21.92636364,443.1333333,-1.127142857,-7.9,85,-1.4,45.67670986
2022-01-06 05:00:00+00:00,86.24934821,57.79978512,49.94954464,2.099999905,46.42458479,44.31277687,0,48.29988737,51.42172078,35,21.59363636,447.0233333,-1.082857143,-8,85,-1.9,48.29988737
2022-01-06 06:00:00+00:00,86.05855634,58.04165585,50.22561027,2.099999905,46.49959485,44.64188796,0,49.58874062,50.36168733,54,21.53181818,445.3366667,-0.8,-8.3,87,-2,49.58874062
2022-01-06 07:00:00+00:00,86.09996455,57.87271108,49.80779205,2.099999905,46.13311765,44.07865772,0,49.66421162,49.88391011,59,21.49636364,444.3533333,0.048571429,-8,85,-1.5,49.66421162
2022-01-06 08:00:00+00:00,86.25811814,58.54398404,49.75870399,2.099999905,46.47539226,44.00428875,0,49.9283521,49.76179333,58,21.45909091,443.9266667,-0.798571429,-7.7,85,7.1,49.9283521
2022-01-06 09:00:00+00:00,86.50017549,57.88864539,49.83308989,2.099999905,46.3096078,43.63228956,0,50.10398826,49.65721556,59,21.43909091,444.9066667,-0.965714286,-8.5,87,64.7,50.10398826
2022-01-06 10:00:00+00:00,86.08347665,57.95459117,49.85045833,2.099999905,46.34123523,44.44626294,0,50.200534,49.47630143,58,21.39363636,445.7766667,-0.701428571,-8.4,89,97,50.200534
2022-01-06 11:00:00+00:00,86.08282703,57.7426184,49.99036919,2.099999905,46.53347234,45.19284049,0,50.51928486,49.4329552,59,21.39727273,447.6433333,-0.401428571,-8.1,87,98.2,50.51928486
2022-01-06 12:00:00+00:00,86.05006706,58.07559885,50.53405373,2.099999905,47.340257,46.04724188,0,51.02239235,50.00987521,59,21.39363636,445.21,-0.628,-8.8,86,68.1,51.02239235
2022-01-06 13:00:00+00:00,86.17540842,57.77970383,51.29279766,2.099999905,48.26633025,47.18093879,0,51.60226188,50.64522779,60,21.38818182,445.8733333,-0.951428571,-9.7,87,12.3,51.60226188
2022-01-06 14:00:00+00:00,86.52492471,57.90447525,51.9910055,2.099999905,48.88390202,47.34997354,0,52.1791255,51.18523157,62,21.39181818,444.9066667,-1.761428571,-10.5,88,-1,52.1791255
2022-01-06 15:00:00+00:00,86.61655412,58.29103556,51.73307776,2.099999905,49.11621156,46.76531401,0,52.34506021,51.29521295,64,21.37909091,443.3666667,-1.375,-10.7,89,-2.1,52.34506021
2022-01-06 16:00:00+00:00,86.95793784,57.99573724,51.61678445,2.099999905,49.18045331,43.49087664,0,52.4374465,51.19464548,64,21.39363636,443.0766667,-0.94,-10.5,88,-2.2,52.4374465
2022-01-06 17:00:00+00:00,85.60066662,58.12298118,50.91665228,2.099999905,47.89532384,22.77772419,0,51.17197082,50.89374059,64,21.76272727,441.4466667,3.22,-10.1,88,-2.1,51.17197082
2022-01-06 18:00:00+00:00,84.09201181,58.47754367,50.2581792,2.099999905,46.91595837,23.43310459,0,48.58083241,51.98395825,60,22.03,436.75,4.078571429,-8.1,84,-2.1,48.58083241
2022-01-06 19:00:00+00:00,83.79168833,57.76710156,49.45948854,2.099999905,46.31024141,22.97582918,0,47.17667933,52.59947966,36,22.11363636,435.2,4.282857143,-7.9,83,-1.6,47.17667933
2022-01-06 20:00:00+00:00,83.62504772,57.83327837,49.42485122,2.099999905,45.71649582,22.47996809,0,46.38059922,52.52865223,36,22.13545455,435.18,3.045714286,-7.2,79,-1.3,46.38059922
2022-01-06 21:00:00+00:00,83.61663875,57.95857924,49.70722827,2.099999905,46.09217939,22.9864013,0,46.37033629,52.84833626,35,22.18818182,436.3666667,4.888571429,-7.5,83,-2.2,46.37033629
2022-01-06 22:00:00+00:00,83.7333079,58.04141803,49.87511545,2.099999905,46.48204305,23.7523803,0,46.4005544,53.3072209,35,22.20727273,433.8833333,4.885714286,-7.7,82,-1.8,46.4005544
2022-01-06 23:00:00+00:00,83.86664132,58.24283945,50.07843735,2.099999905,46.65498499,24.46180117,0,46.49962951,53.69793781,35,22.28,433.8333333,4.43,-8.3,84,-2.1,46.49962951
2022-01-07 00:00:00+00:00,83.90000153,58.02022432,50.23033513,2.099999905,46.94992966,25.48337197,0,46.31078773,54.16666387,36,22.30363636,436.6633333,4.504285714,-8,84,-2.2,46.31078773
2022-01-07 01:00:00+00:00,83.98330392,58.14231599,50.4395374,2.099999905,47.16647202,24.95419219,0,46.3845352,54.41116082,36,22.30090909,435.3966667,4.838571429,-8.6,82,-2.3,46.3845352
2022-01-07 02:00:00+00:00,84.00019291,57.96947322,50.30311526,2.099999905,47.14875042,25.51209639,0,46.37753727,54.44270405,37,22.34636364,438.5733333,5.36,-8.5,85,-2.4,46.37753727
2022-01-07 03:00:00+00:00,84.04999923,58.42986969,50.24807473,2.099999905,46.79910989,25.83400281,0,46.10754266,54.58777906,36,22.34,436.6666667,4.975714286,-8.7,87,-2,46.10754266
2022-01-07 04:00:00+00:00,84.70777293,58.01218866,50.49205353,2.099999905,46.9267788,42.81882995,0,46.46771725,54.36103203,37,21.91181818,450.7633333,-1.102857143,-8.6,84,-1.8,46.46771725
2022-01-07 05:00:00+00:00,86.03310923,57.97720846,50.9085174,2.099999905,47.96617073,46.78355853,0,49.43454985,52.47034622,37,21.60363636,451.31,-0.814285714,-9.1,85,-2.1,49.43454985
2022-01-07 06:00:00+00:00,85.95861091,58.29112244,51.1093586,2.099999905,48.23286392,45.79766126,0,50.78576314,51.55606759,57,21.54090909,452.4833333,-0.028333333,-9.5,87,-2.2,50.78576314
2022-01-07 07:00:00+00:00,86.72444336,58.16478425,51.08969361,2.099999905,48.18276769,45.51758332,0,50.95922774,51.3354696,62,21.51818182,457.34,-0.485714286,-9.5,88,-1.4,50.95922774
2022-01-07 08:00:00+00:00,86.66677853,58.04996143,51.23394086,2.099999905,48.25882547,45.76480726,0,51.10756996,51.28604855,63,21.50181818,450.2533333,-0.55,-9.8,88,10.5,51.10756996
2022-01-07 09:00:00+00:00,86.96640023,58.02530513,51.18417432,2.099999905,47.99250858,45.65432455,0,51.09332567,51.07556471,62,21.50363636,458.9466667,-0.131666667,-9.8,86,63.1,51.09332567
2022-01-07 10:00:00+00:00,86.89170815,58.12026925,50.59145297,2.099999905,47.27509348,44.81471135,0,50.54991663,50.54888969,62,21.48454545,453.5466667,-0.871428571,-9.9,85,93.5,50.54991663
2022-01-07 11:00:00+00:00,86.72512182,57.47083665,50.12280152,2.099999905,46.55112296,43.81129186,0,50.03536133,49.88874305,63,21.46090909,451.8133333,-0.818333333,-8.8,84,95.3,50.03536133
2022-01-07 12:00:00+00:00,86.61666509,57.9814925,49.96961157,2.099999905,46.38333516,44.46789683,0,50.12518817,49.58498867,61,21.41727273,448.7866667,-0.588333333,-8.4,86,89,50.12518817
2022-01-07 13:00:00+00:00,86.5250421,57.86842177,49.51745856,2.099999905,46.21522771,44.00325192,0,50.19888011,49.30868315,60,21.41363636,449.5466667,-0.785714286,-8,87,18.4,50.19888011
2022-01-07 14:00:00+00:00,86.433378,58.04208496,49.45818926,2.099999905,45.84234699,43.74589951,0,50.01742884,49.09995128,60,21.38727273,449.96,-0.858571429,-7.6,88,-0.5,50.01742884
2022-01-07 15:00:00+00:00,86.2999994,57.97481337,49.35837182,2.099999905,45.59171377,43.37090159,0,49.96504362,48.70208688,59,21.37181818,448.02,-0.266666667,-7.4,88,-1.3,49.96504362
2022-01-07 16:00:00+00:00,86.30824072,57.8068433,49.07514236,2.099999905,45.77977409,40.22657805,0,49.9282165,48.48462217,59,21.36909091,447.28,-0.461428571,-7.5,88,-0.9,49.9282165
2022-01-07 17:00:00+00:00,85.35885195,58.30024364,49.17430487,2.099999905,45.45319639,20.6542759,0,49.5245361,48.84782369,59,21.69090909,444.6433333,4.19,-7.5,88,-1.2,49.5245361
2022-01-07 18:00:00+00:00,84.00918386,58.09347314,48.91600702,2.099999905,45.35925673,22.60224279,0,47.66467803,50.55132138,55,21.98,445.17,4.765714286,-7.3,87,-0.9,47.66467803
2022-01-07 19:00:00+00:00,83.79156785,58.17077024,49.1166647,2.099999905,45.46541074,22.70472482,0,46.76513349,51.50324847,35,22.02,444.2,4.708571429,-7.4,88,-1.1,46.76513349
2022-01-07 20:00:00+00:00,83.74166508,57.99552593,49.26740095,2.099999905,45.90048656,23.41642114,0,46.76381703,52.09558301,36,22.04909091,441.03,5.051428571,-7.7,88,-1,46.76381703
2022-01-07 21:00:00+00:00,83.98318017,57.94822731,50.091052,2.099999905,46.53253878,26.53501292,0,47.08157151,52.84426664,36,22.13727273,444.3033333,5.667142857,-8.1,89,-1.1,47.08157151
2022-01-07 22:00:00+00:00,84.29989863,57.95421472,50.81701048,2.099999905,47.74203507,28.4895857,0,47.5949001,54.09106409,36,22.15818182,442.39,5.931428571,-11,91,-1.7,47.5949001
2022-01-07 23:00:00+00:00,84.49476418,58.09079405,51.11063995,2.099999905,48.00453772,28.29998988,0,47.63812272,54.3721075,38,22.22454545,444.6266667,5.912857143,-10.3,91,-2.2,47.63812272
2022-01-08 00:00:00+00:00,84.48435031,58.01866752,50.5934079,2.099999905,47.4202085,27.75548795,0,47.12883701,54.22478963,40,22.21636364,441.5,5.702857143,-10.1,94,-2,47.12883701
2022-01-08 01:00:00+00:00,84.36672215,58.25472821,50.57496446,2.099999905,47.52389416,27.95027894,0,47.04635674,54.37177081,39,22.22727273,440.0733333,5.777142857,-9.7,95,-1.9,47.04635674
2022-01-08 02:00:00+00:00,84.49994499,57.73567857,50.82993319,2.099999905,47.75924019,29.04795588,0,47.16572057,54.49719216,38,22.26909091,439.7333333,5.914285714,-10,95,-1.8,47.16572057
2022-01-08 03:00:00+00:00,84.54999983,57.7976593,51.3196788,2.099999905,48.15013906,29.74764976,0,47.25975051,54.95634922,38,22.27636364,440.6066667,5.79,-10.3,92,-1.6,47.25975051
2022-01-08 04:00:00+00:00,84.5499996,57.7846703,51.25790531,2.099999905,48.29131189,29.67425584,0,47.203544,55.16197272,39,22.32818182,441.42,5.961428571,-10.4,91,-1.6,47.203544
2022-01-08 05:00:00+00:00,84.57488328,58.03373315,51.84925792,2.099999905,48.99133158,31.93845632,0,47.63293909,55.89276063,40,22.32090909,439.9533333,6.275714286,-10.9,91,-1.2,47.63293909
2022-01-08 06:00:00+00:00,84.78339557,58.13980477,52.8169189,2.099999905,50.41703589,33.01673929,0,48.57658495,57.0258798,39,22.35,443.03,6.387142857,-13,89,-1.1,48.57658495
2022-01-08 07:00:00+00:00,85.29946237,58.3549896,53.41709296,2.099999905,51.03902945,32.5308819,0,49.04382189,57.57165131,42,22.38636364,445.3533333,6.404285714,-13.1,90,-1.1,49.04382189
2022-01-08 08:00:00+00:00,86.26586953,57.89812439,52.60065521,2.099999905,50.2017453,30.59203275,0,48.37365351,57.15863835,42,22.39545455,447.7866667,6.215714286,-11.9,91,9.3,48.37365351
2022-01-08 09:00:00+00:00,87.56611663,58.05630647,52.59609985,2.099999905,49.93201496,29.82976026,0,47.85952163,57.02399475,42,22.43818182,448.21,6.262857143,-11.9,91,43.1,47.85952163
2022-01-08 10:00:00+00:00,87.74141216,58.18740695,52.33831021,2.099999905,49.8595998,33.77724452,0,47.89744519,57.14904139,42,22.44181818,448.5266667,0.724285714,-12.8,89,38.7,47.89744519
2022-01-08 11:00:00+00:00,87.8834093,58.46961094,52.03108249,2.099999905,49.64532421,33.03617906,0,47.45918362,56.95453049,42,22.44363636,444.8866667,0.761428571,-11.2,91,35.8,47.45918362
2022-01-08 12:00:00+00:00,87.45049798,57.99206936,51.69329613,2.099999905,48.74823046,28.12683111,0,47.08917948,56.37828529,45,22.44181818,446.4133333,6.191428571,-10.5,91,21,47.08917948
2022-01-08 13:00:00+00:00,87.00008411,58.14670565,51.34239868,2.099999905,48.53952558,27.5178937,0,46.7783554,56.17779919,44,22.42272727,445.5866667,6.434285714,-10.2,91,6.3,46.7783554
2022-01-08 14:00:00+00:00,86.7585758,58.07857056,51.17153286,2.099999905,48.12742622,27.09000307,0,46.67556676,55.77060948,39,22.41454545,444.7133333,6.131428571,-9.9,90,-0.1,46.67556676
2022-01-08 15:00:00+00:00,86.50009513,58.37087141,50.71609532,2.099999905,47.62361967,25.37189281,0,46.32594086,55.25937822,40,22.41181818,444.3966667,5.852857143,-9.3,90,-0.3,46.32594086
2022-01-08 16:00:00+00:00,86.12544812,57.91679623,50.26819967,2.099999905,46.98573506,25.26942536,0,45.75258385,55.02429429,38,22.44454545,445.28,5.815714286,-9,89,-0.5,45.75258385
2022-01-08 17:00:00+00:00,85.72520711,58.05348133,49.95997689,2.099999905,46.69111117,24.32994002,0,45.46725955,54.76322982,38,22.45,443.53,5.774285714,-8.6,90,-0.6,45.46725955
2022-01-08 18:00:00+00:00,85.43354619,58.06708573,49.74191258,2.099999905,46.39037375,24.02825196,0,45.20219986,54.59682631,37,22.44545455,443.7633333,5.45,-8.2,90,-0.6,45.20219986
2022-01-08 19:00:00+00:00,85.09195323,58.26608012,49.7161391,2.099999905,46.00132733,23.72308275,0,44.94543492,54.36832752,37,22.44,442.6433333,5.311428571,-8,90,-0.7,44.94543492
2022-01-08 20:00:00+00:00,84.74181016,57.77758938,49.48510634,2.099999905,46.05081026,23.38611531,0,44.9440279,54.30767454,36,22.46,443.3466667,5.608571429,-7.8,89,-1,44.9440279
2022-01-08 21:00:00+00:00,84.66674069,57.9500104,50.02299938,2.099999905,46.27460594,23.75610831,0,44.86908501,54.56292072,36,22.43727273,440.4766667,5.778571429,-8,89,-0.6,44.86908501
2022-01-08 22:00:00+00:00,84.47515176,58.03107532,49.93548961,2.099999905,46.26691269,23.62232279,0,45.0196846,54.57822992,36,22.49727273,441.0233333,5.584285714,-8.1,89,-0.3,45.0196846
2022-01-08 23:00:00+00:00,84.51651175,57.94074035,49.83767251,2.099999905,46.27143627,23.87118993,0,44.86102366,54.72815414,36,22.46181818,436.09,5.242857143,-8.2,90,-0.7,44.86102366
2022-01-09 00:00:00+00:00,84.56691582,57.88832897,49.88616422,2.099999905,46.31931491,23.76766901,0,44.88494512,54.83354383,36,22.58666667,439.8533333,5.544285714,-8.4,89,-0.8,44.88494512
2022-01-09 00:00:00+00:00,84.56691582,57.88832897,49.88616422,2.099999905,46.31931491,23.76766901,0,44.88494512,54.83354383,36,22.58666667,439.8533333,5.544285714,-8.4,89,-0.8,44.88494512
2022-01-09 01:00:00+00:00,84.59158515,58.33662223,49.92636269,2.099999905,46.60810155,24.84886556,0,44.91008742,55.08764719,36,22.26444444,440.2633333,5.238571429,-8.5,89,-0.8,44.91008742
2022-01-09 02:00:00+00:00,84.58316232,57.94895693,50.08865093,2.099999905,46.75008164,25.35370697,0,45.14986841,55.08446116,37,22.50181818,441.8666667,5.557142857,-8.7,89,-1,45.14986841
2022-01-09 03:00:00+00:00,84.92475511,58.34227687,50.35074888,2.099999905,46.95901528,26.56729054,0,45.29090958,55.34697486,36,22.52545455,440.2133333,5.888571429,-8.8,88,-0.8,45.29090958
2022-01-09 04:00:00+00:00,84.95850339,58.11253367,50.22650767,2.099999905,47.24066039,26.77449557,0,45.33496664,55.57536414,36,22.50727273,441.52,5.717142857,-9.1,89,-0.7,45.33496664
2022-01-09 05:00:00+00:00,84.99166698,58.15993236,50.98702987,2.099999905,47.72448775,28.2943734,0,45.67129862,55.89398197,38,22.52090909,440.5966667,5.587142857,-9.3,89,-0.6,45.67129862
2022-01-09 06:00:00+00:00,85.23257245,57.8662387,51.46969897,2.099999905,48.75630375,29.99511581,0,46.34012396,56.72567466,37,22.57636364,444.95,5.965714286,-10.3,89,-0.9,46.34012396
2022-01-09 07:00:00+00:00,85.38333604,58.0507426,52.21495111,2.099999905,49.58340015,30.73945691,0,46.80427883,57.53186129,38,22.52818182,442.6633333,5.965714286,-11.6,90,-0.9,46.80427883
2022-01-09 08:00:00+00:00,85.89104232,57.99379926,52.10029116,2.099999905,49.44942986,29.52401278,0,47.05425696,57.34570443,40,22.56727273,441.91,6.074285714,-11.1,91,6.8,47.05425696
2022-01-09 09:00:00+00:00,86.19175273,57.98140076,51.59120325,2.099999905,48.4007288,28.08728925,0,46.17267716,56.75795039,40,22.54090909,445.6133333,5.601428571,-10,89,25,46.17267716
2022-01-09 10:00:00+00:00,86.42489693,57.83696187,50.86001704,2.099999905,47.84285469,31.51042436,0,45.74327121,56.28318437,40,22.57272727,445.3633333,0.16,-9.8,91,32.9,45.74327121
2022-01-09 11:00:00+00:00,86.72448737,58.00532595,50.84032772,2.099999905,47.92245527,31.25767967,0,45.60351667,56.25976089,38,22.58,444.4933333,-0.081428571,-9.3,89,34.1,45.60351667
2022-01-09 12:00:00+00:00,86.43395759,57.80338324,50.61795147,2.099999905,47.46141152,27.1560246,0,45.31859255,56.16579214,42,22.57090909,444.5533333,5.737142857,-9,88,11.2,45.31859255
2022-01-09 13:00:00+00:00,86.008613,58.30360199,50.69826529,2.099999905,47.50044452,26.44449157,0,45.36256636,55.98190956,42,22.57363636,445.45,5.937142857,-8.7,88,3.5,45.36256636
2022-01-09 14:00:00+00:00,85.85842983,58.16865371,50.57826061,2.099999905,47.30800541,26.82792702,0,45.2229781,55.93548614,39,22.54363636,449.34,5.67,-8.7,88,-0.4,45.2229781
2022-01-09 15:00:00+00:00,85.79160036,58.17693979,50.34096874,2.099999905,47.1237363,26.36629925,0,45.13911094,55.68075782,37,22.56272727,450.03,5.725714286,-8.8,89,-0.9,45.13911094
2022-01-09 16:00:00+00:00,85.6250941,57.72096896,50.2892025,2.099999905,46.78618133,24.78667847,0,45.01988348,55.4091738,38,22.54,450.2166667,5.648571429,-8.6,89,-0.7,45.01988348
2022-01-09 17:00:00+00:00,85.60807679,58.1920239,50.22724633,2.099999905,46.59056224,24.8920747,0,44.7941108,55.25106166,38,22.54090909,451.4333333,5.991428571,-8.5,89,-0.6,44.7941108
2022-01-09 18:00:00+00:00,85.717284,58.11631039,49.94228573,2.099999905,46.41728297,24.81586159,0,44.70738505,55.08456214,37,22.55181818,454.1733333,5.642857143,-8.4,89,-1,44.70738505
2022-01-09 19:00:00+00:00,85.2996151,57.98369267,49.8580041,2.099999905,46.29144049,25.11596909,0,44.66949591,54.94969173,36,22.51818182,451.1033333,5.594285714,-8.4,88,-0.5,44.66949591
2022-01-09 20:00:00+00:00,85.15861929,58.22484317,49.8244393,2.099999905,46.23375481,24.88298719,0,44.63384006,54.91636215,37,22.54454545,449.4133333,5.334285714,-8.4,88,-0.5,44.63384006
2022-01-09 21:00:00+00:00,85.58339346,57.89800671,49.99311002,2.099999905,46.33265161,24.71848848,0,44.57113896,55.00184521,37,22.53272727,450.7833333,5.388571429,-8.6,91,-0.7,44.57113896
2022-01-09 22:00:00+00:00,85.89089776,58.02705249,49.99816255,2.099999905,46.45042691,24.81624058,0,44.76057575,55.09595828,36,22.53545455,451.31,5.754285714,-8.5,92,-0.4,44.76057575
2022-01-09 23:00:00+00:00,86.50620891,57.97834277,50.07873756,2.099999905,46.44974987,24.86630578,0,44.71934111,55.1675528,37,22.59090909,455.51,5.654285714,-8.3,90,-0.8,44.71934111
2022-01-10 00:00:00+00:00,87.25083701,58.0953902,50.23244011,2.099999905,46.74874309,25.39608819,0,44.82831739,55.43372031,37,22.67,453.3533333,5.564285714,-8.4,90,-1,44.82831739
2022-01-10 01:00:00+00:00,88.14056416,57.72173732,50.46662065,2.099999905,47.14872847,28.65590616,0,44.76775216,56.01861526,37,22.61888889,454.99,5.812857143,-8.5,89,-0.5,44.76775216
2022-01-10 02:00:00+00:00,88.57558173,58.35760372,51.14283109,2.099999905,47.94973852,30.97193975,0,45.57157477,56.29404244,37,22.78,454.05,5.948571429,-9.4,87,-0.6,45.57157477
2022-01-10 03:00:00+00:00,91.08743917,58.08994082,52.68036114,2.099999905,49.85845729,33.17156213,0,47.03135443,57.85041119,38,22.57454545,454.4166667,6.451428571,-12.2,88,-1,47.03135443
2022-01-10 04:00:00+00:00,92.20403421,57.84782335,53.41761751,2.099999905,51.62103016,45.45537672,0,48.52582127,58.81785088,41,22.1,467.07,1.187142857,-14.1,88,-0.5,48.52582127
2022-01-10 05:00:00+00:00,95.59058678,57.51790843,54.85533135,2.099999905,53.19304669,48.83818951,0,52.27809781,57.26464115,43,21.84727273,484.7466667,0.931666667,-15.2,88,-1.5,52.27809781
2022-01-10 06:00:00+00:00,97.19966731,58.15950215,55.73778093,2.099999905,54.5408051,49.01834244,0,53.92701224,57.64463888,68,21.88909091,582.2866667,1.104285714,-16.3,87,-2.2,53.92701224
2022-01-10 07:00:00+00:00,96.31809094,57.67205528,56.54469194,2.099999905,55.26420879,50.2384852,0,54.52469517,58.72994991,75,21.97727273,627.9233333,0.64,-18.3,86,-1.1,54.52469517
2022-01-10 08:00:00+00:00,95.05951396,58.08159929,57.14138735,2.099999905,55.30759778,50.83188309,0,54.60599805,59.44727138,80,22.05090909,629.5433333,0.501428571,-18.4,87,22.3,54.60599805
2022-01-10 09:00:00+00:00,94.85000259,57.59106062,56.54232383,2.099999905,55.14375033,49.99294417,0,53.95803537,59.42031584,77,22.03,634.04,0.157142857,-17.6,86,71.9,53.95803537
2022-01-10 10:00:00+00:00,94.69201431,58.26076527,55.84984058,2.099999905,54.61685775,47.16472661,0,53.29317538,58.53272457,76,22.07,601.3,0.424285714,-16.3,86,105.3,53.29317538
2022-01-10 11:00:00+00:00,94.34178506,57.88821145,55.47638643,2.099999905,54.10062191,47.18482488,0,52.64705939,58.43428385,80,22.09090909,602.5866667,0.925714286,-15.7,85,106.8,52.64705939
2022-01-10 12:00:00+00:00,94.33333431,58.20222836,55.27501059,2.099999905,53.82341894,47.40835182,0,52.408994,58.31706671,79,22.08181818,666.2933333,0.378571429,-14.9,89,77.5,52.408994
2022-01-10 13:00:00+00:00,94.79916414,58.22862863,56.57259462,2.099999905,54.93963947,51.64324967,0,53.56945377,59.24967585,71,21.97909091,621.6033333,1.071428571,-16.4,85,30.6,53.56945377
2022-01-10 14:00:00+00:00,95.00008819,58.05430511,57.49493053,2.099999905,55.4501531,53.2155024,0,55.05531587,59.6469516,73,21.86636364,568.7966667,0.416666667,-17.6,86,0.3,55.05531587
