timestamp,District_heat_temperature,Domestic_water_network_1_temperature,Radiator_network_1_temperature,Radiator_network_1_primary_valve,Ventilation_network_1_temperature,Ventilation_network_1_primary_valve,Floor_network_1_temperature,Floor_network_1_primary_valve,control_on,control_off,Energy_consumption,Inside_temperature,CO2_concentration,avg_pressure_difference,Outside_temperature_average,Outside_humidity,Solar_irradiance,Radiator_network_1_temperature_setpoint
2021-12-26 21:00:00+00:00,93.71763402,57.82531242,53.83150998,48.40099739,54.97748714,18.43771926,35.10715068,0,55.57130301,54.04673627,15,21.5875,938.79,-1.166666667,-11.8,88,-1.3,55.57130301
2021-12-26 22:00:00+00:00,93.66561073,57.94202959,53.82744722,50.36084895,54.71843868,14.5189076,34.99980611,0,55.27377037,53.66780456,16,21.6425,928.9733333,-1.286666667,-11.1,89,-1.5,55.27377037
2021-12-26 23:00:00+00:00,93.35724503,57.8919313,52.90168242,40.54446163,54.4493095,19.63713545,34.97203304,0,55.06225932,53.42087793,15,21.62,921.8666667,-1.333333333,-10.8,88,-0.8,55.06225932
2021-12-27 00:00:00+00:00,93.3219705,58.00823588,53.49555622,40.10729084,53.96922342,15.72505582,35.07270568,0,55.003595,53.36500141,16,21.6125,923.32,-1.166666667,-10.7,88,-0.9,55.003595
2021-12-27 01:00:00+00:00,93.40068262,57.94176544,53.44356128,56.96454788,53.99825021,17.51462565,35.03343496,0,54.97973962,53.29999924,14,21.585,927.5933333,-1.213333333,-10.7,89,-0.9,54.97973962
2021-12-27 02:00:00+00:00,93.32483788,57.96826009,53.02836291,38.42936227,53.64246967,23.68992589,34.86640811,0,54.90114714,53.1306273,15,21.7025,931.42,-1.286666667,-10.3,88,-1.1,54.90114714
2021-12-27 03:00:00+00:00,94.90492213,57.94043108,52.91986979,57.64601644,48.70505689,92.23806167,34.96692598,0,54.59281457,52.72614874,16,21.325,729.18,-1.223333333,-10,89,-1.9,54.59281457
2021-12-27 04:00:00+00:00,95.15015462,58.02460146,52.39456441,62.52403492,46.37929336,95.23526434,34.90894697,0,54.52499924,52.71833377,15,21.2025,591.0366667,-1.333333333,-9.5,89,-1.7,54.52499924
2021-12-27 05:00:00+00:00,95.32494481,58.01823261,52.6579094,51.45298257,49.52395974,100,34.93297677,0,54.58096029,52.79192259,34,21.11,603.0533333,-1.566666667,-9.2,89,-1.7,54.58096029
2021-12-27 06:00:00+00:00,95.27515524,57.98317793,52.77432595,51.33335111,51.30889744,100,34.94949192,0,54.60833249,52.84833465,36,21.0725,575.9,-1.433333333,-9.4,90,-1.8,54.60833249
2021-12-27 07:00:00+00:00,95.35000181,58.05611075,52.82763997,60.47452876,51.83320613,99.9996459,34.95050738,0,54.59999847,52.82500068,37,21.0575,572.7366667,-1.346666667,-9.4,90,-1.1,54.59999847
2021-12-27 08:00:00+00:00,95.40873669,57.90858566,52.8695398,48.93901792,53.28874061,88.92967756,35.09181724,0,54.60595833,52.81525201,38,21.085,575.5633333,-1.486666667,-9.5,90,9.9,54.60595833
2021-12-27 09:00:00+00:00,95.72308234,57.9853575,53.15999861,50.15972643,53.20015248,95.03365882,35.02818919,0,54.61070712,52.76616409,39,21.025,573.8166667,-1.333333333,-9.7,90,75.3,54.61070712
2021-12-27 10:00:00+00:00,95.47485095,57.91550682,52.80210988,55.60889953,52.84527966,90.29185533,35.03368664,0,54.60595813,52.82550225,37,21.0375,557.6833333,-1.333333333,-9.7,90,106.2,54.60595813
2021-12-27 11:00:00+00:00,95.34131545,58.05024939,52.64175868,48.17771748,52.70316921,90.18959099,34.94989656,0,54.57974923,52.74141567,42,21.07,698.9533333,-1.333333333,-10,89,110.5,54.57974923
2021-12-27 12:00:00+00:00,95.22460468,58.05735898,52.7992376,47.68681704,53.68355852,87.43096141,34.98258738,0,54.64287387,52.91716537,42,21.0425,647.5666667,-1.333333333,-10.1,90,86.6,54.64287387
2021-12-27 13:00:00+00:00,94.88234495,57.97571851,53.17547009,59.04335526,53.14544636,87.76020823,34.89251129,0,54.70237748,52.90808718,42,21.045,627.1666667,-1.4,-10.2,92,8.1,54.70237748
2021-12-27 14:00:00+00:00,94.54901693,58.11656333,52.43898608,42.56116082,52.88432642,88.20478199,34.90714432,0,54.56546424,52.77450884,40,21.0725,607.2933333,-1.433333333,-9.8,93,-1.6,54.56546424
2021-12-27 15:00:00+00:00,94.19009713,57.99065799,52.46792159,60.25246805,53.15442857,83.38325675,34.94226179,0,54.47737799,52.61117742,39,21.04,604.05,-1.306666667,-9.5,93,-1.7,54.47737799
2021-12-27 16:00:00+00:00,92.65526676,58.05969396,52.50673819,42.06164892,53.09205284,24.53262595,34.8497565,0,54.35713375,52.43309027,37,21.19,701.2566667,-0.84,-9.4,94,-2,54.35713375
2021-12-27 17:00:00+00:00,92.26583382,57.99975655,52.73295703,43.8710719,52.60073852,22.19756389,34.92524416,0,54.3202421,52.43191046,37,21.2325,804.3033333,-1,-9.5,94,-1.4,54.3202421
2021-12-27 18:00:00+00:00,91.9165289,58,52.4918068,51.57895577,53.03660277,24.51596977,34.96690859,0,54.57501491,52.78621093,18,21.27,843.98,-1,-10.3,93,-1.4,54.57501491
2021-12-27 19:00:00+00:00,91.88330118,58.03215881,53.34319457,45.7792257,53.4351642,21.28638523,35.12524133,0,54.84286079,53.16239025,16,21.385,849.3866667,-1,-10.7,93,-1.5,54.84286079
2021-12-27 20:00:00+00:00,92.33411612,57.96943428,53.56937411,52.17565335,54.21733336,20.89927446,34.99927791,0,55.02619442,53.40833456,17,21.465,849.7033333,-1,-10.9,91,-0.8,55.02619442
2021-12-27 21:00:00+00:00,92.6862538,57.97340599,52.84642752,45.94768547,54.02080805,22.78479291,34.99262494,0,54.87023287,53.16118594,17,21.4325,842.0733333,-1,-10.6,90,-0.9,54.87023287
2021-12-27 22:00:00+00:00,93.5501564,57.98333371,53.46553833,49.94958022,53.503277,22.5371998,35.02452273,0,54.7749993,53.06666525,17,21.5025,847.1433333,-1,-10.8,90,-0.9,54.7749993
2021-12-27 23:00:00+00:00,93.45377557,57.98098566,52.49524211,51.41337157,53.28316253,23.46012196,34.9489297,0,54.74899318,52.96172916,17,21.3925,837.1266667,-1,-10.4,90,-1,54.74899318
2021-12-28 00:00:00+00:00,93.49929824,57.89388579,53.04023735,39.21823896,53.21775236,19.94998174,34.95104842,0,54.65023645,52.85506284,17,21.6075,836.97,,-10.3,89,-1.5,54.65023645
2021-12-28 01:00:00+00:00,93.49989387,57.90880459,53.03199997,41.09627435,53.57235251,20.25358708,34.91679474,0,54.60833196,52.83190157,17,21.5625,824.5533333,-1,-10,89,-1.1,54.60833196
2021-12-28 02:00:00+00:00,93.44260205,58.01632442,52.71540506,36.71102966,52.67834484,22.47686462,34.93311728,0,54.47501444,52.6154958,16,21.5325,809.0366667,-1.1,-10.2,89,-0.9,54.47501444
2021-12-28 03:00:00+00:00,95.01172774,57.93412463,51.68035341,56.08221673,51.30506552,82.66977569,35.00010856,0,54.20953349,52.25429945,17,21.2325,650.62,-1.286666667,-9.4,88,-1,54.20953349
2021-12-28 04:00:00+00:00,95.22487584,58.03140222,52.25355861,40.73288533,51.67138608,78.81458659,34.9832249,0,53.87145639,51.77194067,17,21.23,611.9266667,-1.333333333,-8.6,87,-1.1,53.87145639
2021-12-28 05:00:00+00:00,95.25012221,57.95901629,51.41724521,43.86740547,51.17791351,77.23828725,34.8914268,0,53.50359009,51.30930814,35,21.1375,606.4166667,-1.5,-7.6,86,-1.6,53.50359009
2021-12-28 06:00:00+00:00,95.19007483,57.96825022,50.4920712,43.70238347,50.27324684,76.0779029,34.72398503,0,53.32977019,51.0897695,35,21.0925,623.68,-1.333333333,-7.3,87,-1.3,53.32977019
2021-12-28 07:00:00+00:00,94.26528948,58.05564822,52.15016667,40.71383036,51.44436998,80.87622589,34.8011323,0,53.62852757,51.56447525,36,21.09,617.7266667,-1.333333333,-7.4,88,-0.8,53.62852757
2021-12-28 08:00:00+00:00,93.55561403,58.0685822,50.83342604,38.17208566,50.5027327,75.05176277,34.90833467,0,53.3786378,51.0746231,34,21.0575,624.7133333,-1.333333333,-8.5,94,3.7,53.3786378
2021-12-28 09:00:00+00:00,92.02139141,57.91586284,50.15538074,36.95139733,49.77839676,79.65488152,34.78288196,0,52.91315016,50.46887094,36,21.055,645.1266667,-1.333333333,-6.5,94,21.3,52.91315016
2021-12-28 10:00:00+00:00,91.1158775,58.00934468,50.06510085,38.94173537,48.91406255,74.40228144,34.74189191,0,51.33491097,49.88031537,34,21.06,660.6566667,-1.333333333,-5.6,92,53.2,51.33491097
2021-12-28 11:00:00+00:00,90.68254735,57.95933646,49.18109561,32.85731406,47.89209529,75.69947172,34.74233581,0,49.36198781,49.24365403,34,21.065,683.1533333,-1.333333333,-4.7,92,40.8,49.36198781
2021-12-28 12:00:00+00:00,90.38244689,58.18110181,48.83265809,38.9652819,47.89588868,74.98020026,34.7243324,0,48.95955433,48.90977789,34,21.0525,674.3533333,-1.333333333,-4.3,93,30.4,48.95955433
2021-12-28 13:00:00+00:00,90.01589473,58.02622276,49.15822365,42.43476772,47.39872494,73.24313803,34.68255669,0,48.88811532,48.87478172,32,21.0425,632.06,-1.333333333,-3.9,92,7.7,48.88811532
2021-12-28 14:00:00+00:00,89.70800938,58.09068057,48.66819418,41.00771745,47.29584108,77.27968891,34.63432635,0,48.78811458,48.76644809,32,21.04,582.5033333,-1.333333333,-3.7,91,-1.2,48.78811458
2021-12-28 15:00:00+00:00,89.46503069,57.96743419,48.31228695,45.77493848,48.11635842,71.87059112,34.7497819,0,48.64999926,48.62666488,34,21.02,577.1366667,-1.293333333,-3.5,90,-1.7,48.64999926
2021-12-28 16:00:00+00:00,88.00562942,58.08253805,49.17939828,29.50481125,47.24153243,21.49415357,34.74910939,0,48.72855021,48.79043312,34,21.2325,781.9333333,-0.796666667,-3.4,89,-1.4,48.72855021
2021-12-28 17:00:00+00:00,87.39134931,57.99191811,48.78452493,37.95905932,47.75747067,19.30670386,34.60131782,0,49.04753071,49.08731517,33,21.275,923.26,-1,-3.7,89,-1.9,49.04753071
2021-12-28 18:00:00+00:00,87.26645214,58.00899393,49.16690852,36.27546845,48.21589058,19.11420389,34.69956756,0,49.26188156,49.27354822,17,21.395,1005.966667,-1,-4,90,-1.6,49.26188156
2021-12-28 19:00:00+00:00,87.39207852,58.06479164,49.64946585,33.97143118,48.43653491,20.06797455,34.76645273,0,49.40709546,49.46542912,15,21.4325,1026.146667,-1,-4.2,89,-1.7,49.40709546
2021-12-28 20:00:00+00:00,87.89317698,57.90110185,49.54488078,44.35721058,48.49209089,21.76849653,34.73333392,0,49.68085294,49.7108531,14,21.4925,1026.84,-1,-4.3,87,-1.4,49.68085294
2021-12-28 21:00:00+00:00,88.35031093,58.09145538,49.99105105,35.07831039,49.2318998,21.00335862,34.75854613,0,51.96480491,50.03042485,15,21.5125,1020.993333,-1,-4.7,86,-1.8,51.96480491
2021-12-28 22:00:00+00:00,88.49220575,58.02486075,50.24099152,38.0203695,49.36536665,20.12738901,34.79999924,0,52.64760676,50.1664554,15,21.495,1010.786667,-1,-4.9,86,-1.5,52.64760676
2021-12-28 23:00:00+00:00,88.71141382,58.10242432,50.05399464,31.07539153,48.93444687,21.06783212,34.75312315,0,50.87575563,49.82232932,15,21.57,997.8933333,-1,-4.7,86,-1,50.87575563
2021-12-29 00:00:00+00:00,89.34006546,57.89657557,49.28869817,38.99373154,48.27413877,21.92096502,34.74166712,0,49.67624509,49.58494892,16,21.525,983.7666667,-1,-4.7,86,-1.1,49.67624509
2021-12-29 01:00:00+00:00,89.76676013,57.94292773,49.77505056,33.81573917,48.19915228,21.53472817,34.7584256,0,49.4595814,49.42479178,14,21.5475,967.5133333,-1,-4.5,87,-1,49.4595814
2021-12-29 02:00:00+00:00,90.11833356,58.04199315,49.33381286,34.40083336,48.26671657,22.60778611,34.78344986,0,49.40000153,49.40000153,15,21.5725,956.6866667,-1,-4.4,88,-1.4,49.40000153
2021-12-29 03:00:00+00:00,91.91186429,57.97650639,48.89144511,41.44090382,47.17074521,72.44167459,34.60770925,0,49.40000153,49.40000153,15,21.2725,684.0266667,-1.296666667,-4.4,89,-1,49.40000153
2021-12-29 04:00:00+00:00,92.17426226,58.03235744,49.79883259,38.57932037,48.56942781,73.21547642,34.64228535,0,49.40000153,49.40000153,15,21.2625,601.1766667,-1.333333333,-4.5,91,-1,49.40000153
2021-12-29 05:00:00+00:00,91.53140007,57.97544196,49.03403529,47.30532285,47.75982424,77.74609134,34.6581273,0,49.40000153,49.40687301,29,21.1475,617.4033333,-1.333333333,-4.6,92,-0.9,49.40000153
2021-12-29 06:00:00+00:00,90.43084651,58.01578294,49.39018827,49.31396364,48.74930867,82.2569712,34.75853768,0,49.49520499,49.5,32,21.1275,635.98,-1.333333333,-4.7,90,-1.1,49.49520499
2021-12-29 07:00:00+00:00,89.33986864,57.89146305,49.78574986,46.28141763,48.35548551,78.15102864,34.76686949,0,49.45479705,49.4347971,31,21.1425,637.95,-1.333333333,-4.7,89,-0.8,49.45479705
2021-12-29 08:00:00+00:00,88.29777251,58.0170726,48.99809403,39.13284621,47.87532772,84.98600546,34.6993924,0,49.34292898,49.30292856,33,21.1025,659.1233333,-1.333333333,-4.7,89,2.7,49.34292898
2021-12-29 09:00:00+00:00,87.92508374,57.94959561,48.91078394,58.65559112,48.13309859,83.85382776,34.7252022,0,49.10959624,49.06939403,32,21.0575,660.4333333,-1.333333333,-4.6,89,11.2,49.10959624
2021-12-29 10:00:00+00:00,87.74932004,57.93309228,49.16407061,42.34941158,47.44361693,79.56522528,34.65801288,0,48.75253129,48.71419898,31,21.07,673.6966667,-1.333333333,-4.2,90,11.7,48.75253129
2021-12-29 11:00:00+00:00,87.60801511,58.03345514,48.11695077,44.29427417,46.74047228,81.22763776,34.56658936,0,48.48107519,48.43627282,32,21.095,698.2933333,-1.333333333,-3.8,92,11.8,48.48107519
2021-12-29 12:00:00+00:00,87.40826091,57.91004294,48.0639142,40.46331508,46.73967366,79.31783943,34.6163515,0,48.0858841,48.04568777,31,21.0625,750.6333333,-1.333333333,-3.3,95,9.8,48.0858841
2021-12-29 13:00:00+00:00,87.12422174,58.11546945,47.96035908,45.0622403,46.24186683,77.56064711,34.65102395,0,47.75960997,47.72480538,30,21.065,739.8,-1.333333333,-2.9,95,1.4,47.75960997
2021-12-29 14:00:00+00:00,86.8752469,58.07429706,47.47180055,32.20226261,46.06814324,80.68864325,34.70712054,0,47.65480613,47.56961103,30,21.1,699.99,-1.333333333,-2.7,95,-1.2,47.65480613
2021-12-29 15:00:00+00:00,86.63970146,57.97570153,47.46928151,47.69772628,46.6870847,70.78567398,34.59217741,0,47.5048068,47.5,29,21.0425,670.4933333,-1.333333333,-2.7,94,-0.8,47.5048068
2021-12-29 16:00:00+00:00,85.51492303,58.05801757,47.69021653,31.20310523,45.83602877,21.88313349,34.56647693,0,47.52852381,47.53352441,30,21.165,816.58,-0.76,-2.7,94,-1,47.52852381
2021-12-29 17:00:00+00:00,85.18340065,58.04943641,47.62551639,40.00344816,46.27626115,21.09856719,34.59248718,0,47.59999847,47.59999847,28,21.1825,935.2366667,-1,-2.8,95,-1.4,47.59999847
2021-12-29 18:00:00+00:00,85.108265,58.15012287,47.48445804,43.48226836,45.98243811,21.03197265,34.61660515,0,47.59999847,47.59999847,15,21.25,987.15,-1,-2.9,94,-1,47.59999847
2021-12-29 19:00:00+00:00,85.21704257,57.93320715,47.89868667,31.62024744,46.04064564,20.34499747,34.666666,0,47.62852091,47.65000015,13,21.315,1000.366667,-1,-2.9,94,-0.9,47.62852091
2021-12-29 20:00:00+00:00,85.70099879,57.96635282,47.70062155,37.71515467,46.34958396,19.45809756,34.59993657,0,47.62147824,47.59999847,14,21.385,1001.84,-1,-2.9,95,-1.1,47.62147824
2021-12-29 21:00:00+00:00,86.07630679,57.95933163,47.29160647,32.26087309,46.14452351,19.36041479,34.64191968,0,47.62851838,47.64851913,13,21.3975,994.96,-1,-2.9,95,-0.9,47.62851838
2021-12-29 22:00:00+00:00,86.65925869,58.0248739,47.95765571,31.34498981,46.17080213,18.29752615,34.69962325,0,47.70000076,47.65158673,14,21.4175,1002.753333,-1,-2.9,95,-1.1,47.70000076
2021-12-29 23:00:00+00:00,87.05060905,58.06697619,47.67001948,35.23611581,46.38833425,19.57294304,34.75851737,0,47.67148257,47.64257797,13,21.4025,986.9866667,-1,-2.9,94,-1.3,47.67148257
2021-12-30 00:00:00+00:00,87.45042345,58.07518401,47.67275167,27.37776532,46.4211869,17.96496907,34.80784128,0,47.67851725,47.70000076,14,21.4725,970.4533333,-1,-2.9,94,-1.2,47.67851725
2021-12-30 01:00:00+00:00,87.75869852,58.04814188,47.84497991,33.17834475,46.24049993,20.86204728,34.62530931,0,47.77851556,47.79184869,13,21.495,956.59,-1,-2.9,94,-1.1,47.77851556
2021-12-30 02:00:00+00:00,87.98442355,57.91803067,47.59313762,36.8766924,46.62978211,22.34841828,34.70833396,0,47.79999924,47.79999924,14,21.4875,947.3166667,-1.08,-3.1,93,-0.7,47.79999924
2021-12-30 03:00:00+00:00,89.52784515,58.06697407,47.68139565,43.13463609,45.20882667,71.41672476,34.65882122,0,47.79999924,47.84166699,14,21.3375,711.5366667,-1.076666667,-3.1,94,-1.1,47.79999924
2021-12-30 04:00:00+00:00,89.95807942,58.10851025,48.26798065,41.41187764,46.91890253,71.73172089,34.81592282,0,47.8285118,47.86684627,14,21.3,593.6533333,-1.333333333,-3.1,94,-0.6,47.8285118
2021-12-30 05:00:00+00:00,89.85810883,58.11517984,47.61666662,37.84996134,46.17758981,72.48674656,34.62538613,0,47.97851188,47.98351168,27,21.1975,584.3566667,-1.36,-3.2,94,-0.9,47.97851188
2021-12-30 06:00:00+00:00,89.57499758,57.98380281,48.15674688,35.2436199,46.98531129,71.33150131,34.69171419,0,48,48,30,21.1525,580.1633333,-1.42,-3.2,94,-0.7,48
2021-12-30 07:00:00+00:00,89.68315592,57.90895477,48.01839557,41.21770035,46.12648264,73.35023585,34.69118378,0,47.95482447,47.94982452,29,21.1675,589.9333333,-1.333333333,-3.2,94,-0.9,47.95482447
2021-12-30 08:00:00+00:00,88.60396366,57.9596755,47.70051281,32.18472507,46.81548326,69.78218998,34.54995412,0,47.93333451,47.93333471,30,21.1675,584.2133333,-1.333333333,-3.2,94,6.2,47.93333451
2021-12-30 09:00:00+00:00,86.23137299,57.99127455,47.53207086,39.61830983,45.88807596,75.39699395,34.54969693,0,47.79298502,47.71965132,30,21.1325,572.34,-1.333333333,-3.1,94,17.3,47.79298502
2021-12-30 10:00:00+00:00,85.84987154,58.1069037,47.72612911,38.5967497,46.43862222,74.13321407,34.67599421,0,47.62149244,47.61649226,29,21.1225,585.0933333,-1.333333333,-3,92,26,47.62149244
2021-12-30 11:00:00+00:00,85.71628528,57.98320548,47.81506162,33.38030211,45.83663863,74.57820508,34.6326854,0,47.59999847,47.5599988,30,21.14,577.41,-1.333333333,-3,93,18.5,47.59999847
2021-12-30 12:00:00+00:00,86.13422609,57.97642201,47.0658838,28.03079164,46.02663022,72.50756725,34.82451205,0,47.47632488,47.45299172,30,21.1075,589.6866667,-1.333333333,-2.7,92,12.9,47.47632488
2021-12-30 13:00:00+00:00,86.02466137,57.99982911,47.24159572,39.8061547,45.50417522,74.62989915,34.56755266,0,47.27632837,47.24132757,29,21.0975,614.2,-1.333333333,-2.4,94,2.3,47.27632837
2021-12-30 14:00:00+00:00,86.00316519,58.07012494,47.27505272,41.05383234,45.57828068,76.5075371,34.58323715,0,47.12632912,47.08616007,29,21.12,630.0233333,-1.333333333,-2.1,94,-1.2,47.12632912
2021-12-30 15:00:00+00:00,85.69899122,58.01707462,46.62209125,28.82048069,45.60881852,67.65103584,34.56633064,0,46.73599322,46.67766035,29,21.1025,635.5466667,-1.24,-1.6,94,-1.4,46.73599322
2021-12-30 16:00:00+00:00,84.4643531,58.06733107,46.41750449,33.88531166,44.78061488,19.99662328,34.50819969,0,46.35266335,46.28433018,29,21.19,749.1666667,-0.053333333,-1.1,93,-1,46.35266335
2021-12-30 17:00:00+00:00,83.79143372,58.10036625,45.81623523,21.49159647,43.97899611,20.46892588,34.5840999,0,45.94083353,45.8875005,26,21.25,877.8833333,-0.865,-0.7,93,-1.5,45.94083353
2021-12-30 18:00:00+00:00,83.34936918,57.92463172,45.03466275,30.76900718,43.38463844,20.12116489,34.47466551,0,45.48116874,45.38616959,14,21.285,930.7333333,-1,-0.1,93,-1,45.48116874
2021-12-30 19:00:00+00:00,83.18283737,57.87486475,45.59017309,26.95195139,43.05630971,19.09585967,34.59970236,0,45.25967016,45.20150217,13,21.3675,951.6166667,-1,0.1,95,-1.1,45.25967016
2021-12-30 20:00:00+00:00,83.20016264,58.04853828,44.96631013,20.10165996,43.20425653,16.52166955,34.5496727,0,45.09300592,45.02950882,12,21.42,960.7433333,-1,0.1,96,-1.4,45.09300592
2021-12-30 21:00:00+00:00,83.26712808,58.05146245,44.73176466,19.90798775,42.46157252,20.07258242,34.283171,0,44.84784553,44.79617863,13,21.415,968.19,-1,0.4,97,-1.1,44.84784553
2021-12-30 22:00:00+00:00,83.50836174,57.98363214,44.39478018,30.15781775,42.6239079,19.41723936,34.3915369,0,44.59300886,44.54467694,12,21.4175,977.7566667,-1,0.6,96,-1.6,44.59300886
2021-12-30 23:00:00+00:00,83.51239435,57.98319552,44.20672018,24.71363599,42.25719998,19.63628462,34.30862934,0,44.3363463,44.31801414,11,21.4525,985.7933333,-1,0.7,97,-1,44.3363463
2021-12-31 00:00:00+00:00,84.16965077,58.13453647,44.58414779,26.59685322,42.05615704,17.48810724,34.30015887,0,44.2500005,44.30849255,13,21.4725,992.6133333,-1,0.8,98,-0.9,44.2500005
2021-12-31 01:00:00+00:00,85.29401131,58.1058158,44.20207492,24.38418487,42.51238683,18.4798686,34.32513572,0,44.4521402,44.47380749,11,21.4975,990.9366667,-1,0.9,95,-1.3,44.4521402
2021-12-31 02:00:00+00:00,86.60157379,58.04281081,44.94050154,25.05588636,43.01031347,19.55257747,34.42486565,0,44.87578214,44.90578237,12,21.5075,978.9933333,-1,0.4,88,-0.6,44.87578214
2021-12-31 03:00:00+00:00,88.56929181,58.08335164,45.41072846,37.98100265,42.4643805,62.72242398,34.56681855,0,45.40910366,45.40228401,12,21.3225,748.7166667,-1.12,-0.4,87,-0.7,45.40910366
2021-12-31 04:00:00+00:00,89.10863941,58.04183014,45.6074026,30.75252467,44.09814058,67.05765695,34.50863753,0,45.6903033,45.71227502,13,21.3225,625.3566667,-1.286666667,-0.7,86,-1,45.6903033
2021-12-31 05:00:00+00:00,88.91547854,58.11679734,46.32432729,34.09621557,43.81326496,70.89911752,34.57440124,0,45.85000113,45.88333442,24,21.2025,670.8666667,-1.166666667,-0.9,89,-0.7,45.85000113
2021-12-31 06:00:00+00:00,88.07365203,57.94972652,45.54645355,42.05626095,44.44930506,74.48034525,34.58407098,0,45.95696599,45.99181629,27,21.1775,653.0233333,-1.333333333,-1.1,89,-0.9,45.95696599
2021-12-31 07:00:00+00:00,87.31534558,58.00170337,45.99474763,30.50681231,43.8660748,71.99789475,34.44955615,0,45.98818582,45.94303789,26,21.165,630.4066667,-1.1,-1.1,92,-0.7,45.98818582
2021-12-31 08:00:00+00:00,86.14838478,58.0725737,45.98408495,37.64773593,43.96651221,73.36193331,34.53333619,0,45.69789156,45.63622544,27,21.1575,657.2466667,-1.233333333,-0.9,91,5.2,45.69789156
2021-12-31 09:00:00+00:00,85.45028349,57.96766454,45.24854948,26.2339203,43.41579231,69.25456934,34.44181546,0,45.47637555,45.44152195,27,21.1425,654.1333333,-1.266666667,-0.7,91,15.9,45.47637555
2021-12-31 10:00:00+00:00,85.42413862,57.88376134,45.29211007,36.79919223,43.4672619,73.63382877,34.55818838,0,45.35485597,45.31818777,26,21.14,647.01,-1.233333333,-0.6,89,50,45.35485597
2021-12-31 11:00:00+00:00,85.43390547,57.93261303,45.30747451,30.70107563,42.88303758,66.90466736,34.49152293,0,45.10971079,45.05652002,26,21.1325,582.3066667,-1.333333333,-0.6,87,34.1,45.10971079
2021-12-31 12:00:00+00:00,85.85989655,58.14971337,45.2439509,38.08378414,43.5255769,70.23814137,34.47556955,0,45.30209651,45.32528713,27,21.1075,579.0266667,-1.333333333,-0.5,88,29.7,45.30209651
2021-12-31 13:00:00+00:00,86.49081427,57.98233584,45.51567519,27.32147821,43.79223159,71.34797796,34.54928648,0,45.50209213,45.58056771,25,21.11,597.37,-1.166666667,-0.7,88,8.7,45.50209213
2021-12-31 14:00:00+00:00,86.3090484,57.90184715,46.15098116,38.09363357,44.19110208,68.18750075,34.55918429,0,45.85209059,45.91361611,27,21.0875,565.3233333,-1.333333333,-1.1,88,-1,45.85209059
2021-12-31 15:00:00+00:00,86.50776131,58.05975403,46.03359477,28.97809433,44.64585664,60.95762845,34.54943405,0,46.045139,46.0334721,26,21.11,570.6533333,-1.333333333,-1.2,88,-0.9,46.045139
2021-12-31 16:00:00+00:00,85.58209562,58.02231153,45.99169252,23.37520545,44.33937264,19.51641338,34.50041489,0,46.09999847,46.14180453,28,21.18,694.4733333,-0.88,-1.2,91,-1.2,46.09999847
2021-12-31 17:00:00+00:00,85.60082796,57.87670878,46.39122341,33.23736293,44.65289039,18.47561629,34.59180956,0,46.18333445,46.18319615,25,21.24,870.3633333,-1.07,-1.4,92,-0.4,46.18333445
2021-12-31 18:00:00+00:00,85.74193909,57.99053803,45.92695324,27.1126137,44.21182427,18.53506359,34.61624535,0,46.12846931,46.18193987,14,21.3425,942.7433333,-1,-1.3,93,-0.9,46.12846931
2021-12-31 19:00:00+00:00,86.09180136,57.84940605,46.3069523,26.7089989,44.55173818,18.67452712,34.56610261,0,46.32360651,46.36693845,13,21.395,963.08,-1,-1.4,92,-0.9,46.32360651
2021-12-31 20:00:00+00:00,86.20900574,58.08319767,46.86160424,39.19460636,45.7438828,20.49400094,34.50876073,0,46.75901097,46.80567686,12,21.4325,965.3966667,-1,-1.8,92,-0.7,46.75901097
2021-12-31 21:00:00+00:00,86.46694482,57.88374575,47.0404344,28.07743172,45.47626842,20.42995676,34.44293342,0,47.13746938,47.21233624,13,21.4975,961.3066667,-1,-2.2,89,-0.9,47.13746938
2021-12-31 22:00:00+00:00,86.57458594,57.97586798,48.36852505,41.56870288,47.08420978,19.18071798,34.59926238,0,48.22006048,48.33506164,13,21.475,947.8466667,-1,-3.3,91,-1,48.22006048
2021-12-31 23:00:00+00:00,86.43307128,58.16015472,49.07296898,37.63717163,48.23204775,19.72155448,34.72190476,0,48.96969423,49.0271946,13,21.5575,934.2633333,-1,-4.5,89,-1.3,48.96969423
2022-01-01 00:00:00+00:00,86.30025938,57.85498911,49.25996077,34.09544752,47.69066614,20.57508187,34.58103168,0,49.02640444,49.04486801,13,21.565,923.9366667,-1,-4.6,90,-1.2,49.02640444
2022-01-01 01:00:00+00:00,86.92605836,57.97566831,49.15922221,33.32783691,48.08195641,20.04962335,34.69192652,0,49.07846251,49.12499922,14,21.5625,907.97,-1,-4.4,89,-0.5,49.07846251
2022-01-01 02:00:00+00:00,87.36677597,58.10722013,48.73012339,28.13260172,48.0235993,20.50032905,34.8250004,0,48.8812799,48.93474243,14,21.58,891.9766667,-1,-4.3,89,-1.2,48.8812799
2022-01-01 03:00:00+00:00,87.70036264,58.20758755,49.1695267,39.3145931,47.56164162,21.61242109,34.74972269,0,48.88538268,48.99371638,14,21.5875,878.42,-1,-4,85,-1.2,48.88538268
2022-01-01 04:00:00+00:00,87.99245002,58.01884248,49.31876333,39.31493842,48.72632663,21.01824775,34.68363344,0,50.23533253,49.64139411,13,21.6025,859.12,-1,-4.3,82,-1.1,50.23533253
